Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,9,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_17_1205_1,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,1,0,1,0,9,-1,Hit,0.467171099997,True,-1,stimulus__Yes-No Task_2019_Jun_17_1205_2,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,2,0,2,0,9,-1,False Alarm,0.434148299973,False,-1,stimulus__Yes-No Task_2019_Jun_17_1205_3,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,3,0,3,0,9,-1,Hit,0.602393399982,True,-1,stimulus__Yes-No Task_2019_Jun_17_1205_4,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,4,0,4,0,9,-1,Miss,0.464971700014,True,-1,stimulus__Yes-No Task_2019_Jun_17_1205_5,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,5,0,5,0,9,-1,Hit,0.434073599987,True,-1,stimulus__Yes-No Task_2019_Jun_17_1205_6,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,6,0,6,0,9,-1,Hit,0.434571899998,True,-1,stimulus__Yes-No Task_2019_Jun_17_1205_7,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,7,0,7,0,9,-1,Correct Rejection,0.434608100011,False,-1,stimulus__Yes-No Task_2019_Jun_17_1205_8,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,8,0,8,0,9,-1,Correct Rejection,0.433939400013,False,-1,stimulus__Yes-No Task_2019_Jun_17_1205_9,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,9,0,9,0,9,-1,Correct Rejection,0.399695599976,False,-1,stimulus__Yes-No Task_2019_Jun_17_1205_10,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,10,0,10,0,9,-1,Hit,0.467249799985,True,-1,stimulus__Yes-No Task_2019_Jun_17_1205_11,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,11,0,11,0,9,-1,Correct Rejection,0.533267299994,False,-1,stimulus__Yes-No Task_2019_Jun_17_1205_12,-1,False,2019_Jun_17_1205,Yes-No Task,,,
Yes-No Task,12,0,12,0,9,-1,Correct Rejection,0.467535500007,False,-1,stimulus__Yes-No Task_2019_Jun_17_1205_13,-1,False,2019_Jun_17_1205,Yes-No Task,,,
