Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFC,0,0,0,0,12.9,-1,no answer,-1,True,False,stimulus_2IFC_2019_Jun_18_1252_1,stimulus_2IFC_2019_Jun_18_1252_2,False,2019_Jun_18_1252,2IFC,,,
2IFC,1,0,1,0,12.9,-1,no answer,-1,False,True,stimulus_2IFC_2019_Jun_18_1252_3,stimulus_2IFC_2019_Jun_18_1252_4,False,2019_Jun_18_1252,2IFC,,,
2IFC,2,0,2,0,12.9,-1,no answer,-1,False,True,stimulus_2IFC_2019_Jun_18_1252_5,stimulus_2IFC_2019_Jun_18_1252_6,False,2019_Jun_18_1252,2IFC,,,
2IFC,3,0,3,0,12.9,-1,wrong answer,0.400491999986,False,True,stimulus_2IFC_2019_Jun_18_1252_7,stimulus_2IFC_2019_Jun_18_1252_8,False,2019_Jun_18_1252,2IFC,,,
2IFC,4,0,4,0,12.9,-1,correct answer,0.300751300005,False,True,stimulus_2IFC_2019_Jun_18_1252_9,stimulus_2IFC_2019_Jun_18_1252_10,False,2019_Jun_18_1252,2IFC,,,
2IFC,5,0,5,0,12.9,-1,correct answer,0.467143699992,True,False,stimulus_2IFC_2019_Jun_18_1252_11,stimulus_2IFC_2019_Jun_18_1252_12,False,2019_Jun_18_1252,2IFC,,,
2IFC,6,0,6,0,12.9,-1,correct answer,0.5009555,False,True,stimulus_2IFC_2019_Jun_18_1252_13,stimulus_2IFC_2019_Jun_18_1252_14,False,2019_Jun_18_1252,2IFC,,,
2IFC,7,0,7,0,12.9,-1,wrong answer,0.467909600004,True,False,stimulus_2IFC_2019_Jun_18_1252_15,stimulus_2IFC_2019_Jun_18_1252_16,False,2019_Jun_18_1252,2IFC,,,
2IFC,8,0,8,0,12.9,-1,wrong answer,0.067721499945,True,False,stimulus_2IFC_2019_Jun_18_1252_17,stimulus_2IFC_2019_Jun_18_1252_18,False,2019_Jun_18_1252,2IFC,,,
2IFC,9,0,9,0,12.9,-1,wrong answer,0.667834900029,False,True,stimulus_2IFC_2019_Jun_18_1252_19,stimulus_2IFC_2019_Jun_18_1252_20,False,2019_Jun_18_1252,2IFC,,,
2IFC,10,0,10,0,12.9,-1,correct answer,0.133867100056,True,False,stimulus_2IFC_2019_Jun_18_1252_21,stimulus_2IFC_2019_Jun_18_1252_22,False,2019_Jun_18_1252,2IFC,,,
2IFC,11,0,11,0,12.9,-1,correct answer,0.400663000008,False,True,stimulus_2IFC_2019_Jun_18_1252_23,stimulus_2IFC_2019_Jun_18_1252_24,False,2019_Jun_18_1252,2IFC,,,
2IFC,12,0,12,0,12.9,-1,correct answer,0.567200000049,False,True,stimulus_2IFC_2019_Jun_18_1252_25,stimulus_2IFC_2019_Jun_18_1252_26,False,2019_Jun_18_1252,2IFC,,,
2IFC,13,0,13,0,12.9,-1,correct answer,0.333812199999,False,True,stimulus_2IFC_2019_Jun_18_1252_27,stimulus_2IFC_2019_Jun_18_1252_28,False,2019_Jun_18_1252,2IFC,,,
2IFC,14,0,14,0,12.9,-1,wrong answer,0.33388380002,False,True,stimulus_2IFC_2019_Jun_18_1252_29,stimulus_2IFC_2019_Jun_18_1252_30,False,2019_Jun_18_1252,2IFC,,,
2IFC,15,0,15,0,12.9,-1,correct answer,0.267052999989,False,True,stimulus_2IFC_2019_Jun_18_1252_31,stimulus_2IFC_2019_Jun_18_1252_32,False,2019_Jun_18_1252,2IFC,,,
2IFC,16,0,16,0,12.9,-1,correct answer,0.267285599955,True,False,stimulus_2IFC_2019_Jun_18_1252_33,stimulus_2IFC_2019_Jun_18_1252_34,False,2019_Jun_18_1252,2IFC,,,
2IFC,17,0,17,0,12.9,-1,correct answer,0.300543299993,False,True,stimulus_2IFC_2019_Jun_18_1252_35,stimulus_2IFC_2019_Jun_18_1252_36,False,2019_Jun_18_1252,2IFC,,,
2IFC,18,0,18,0,12.9,-1,wrong answer,0.333932499983,False,True,stimulus_2IFC_2019_Jun_18_1252_37,stimulus_2IFC_2019_Jun_18_1252_38,False,2019_Jun_18_1252,2IFC,,,
2IFC,19,0,19,0,12.9,-1,correct answer,0.367259099963,False,True,stimulus_2IFC_2019_Jun_18_1252_39,stimulus_2IFC_2019_Jun_18_1252_40,False,2019_Jun_18_1252,2IFC,,,
2IFC,0,0,0,0,11.7,-1,correct answer,0.400547199999,True,False,stimulus_2IFC_2019_Jun_18_1252_41,stimulus_2IFC_2019_Jun_18_1252_42,False,2019_Jun_18_1252,2IFC,,,
2IFC,1,0,1,0,11.7,-1,wrong answer,0.333207599993,False,True,stimulus_2IFC_2019_Jun_18_1252_43,stimulus_2IFC_2019_Jun_18_1252_44,False,2019_Jun_18_1252,2IFC,,,
2IFC,2,0,2,0,11.7,-1,correct answer,0.367294700001,False,True,stimulus_2IFC_2019_Jun_18_1252_45,stimulus_2IFC_2019_Jun_18_1252_46,False,2019_Jun_18_1252,2IFC,,,
2IFC,3,0,3,0,11.7,-1,correct answer,0.300570300024,True,False,stimulus_2IFC_2019_Jun_18_1252_47,stimulus_2IFC_2019_Jun_18_1252_48,False,2019_Jun_18_1252,2IFC,,,
2IFC,4,0,4,0,11.7,-1,correct answer,0.400615299994,True,False,stimulus_2IFC_2019_Jun_18_1252_49,stimulus_2IFC_2019_Jun_18_1252_50,False,2019_Jun_18_1252,2IFC,,,
2IFC,5,0,5,0,11.7,-1,correct answer,0.334926099982,False,True,stimulus_2IFC_2019_Jun_18_1252_51,stimulus_2IFC_2019_Jun_18_1252_52,False,2019_Jun_18_1252,2IFC,,,
2IFC,6,0,6,0,11.7,-1,wrong answer,0.3677302,False,True,stimulus_2IFC_2019_Jun_18_1252_53,stimulus_2IFC_2019_Jun_18_1252_54,False,2019_Jun_18_1252,2IFC,,,
2IFC,7,0,7,0,11.7,-1,correct answer,0.533995200007,True,False,stimulus_2IFC_2019_Jun_18_1252_55,stimulus_2IFC_2019_Jun_18_1252_56,False,2019_Jun_18_1252,2IFC,,,
2IFC,8,0,8,0,11.7,-1,correct answer,0.333764499985,False,True,stimulus_2IFC_2019_Jun_18_1252_57,stimulus_2IFC_2019_Jun_18_1252_58,False,2019_Jun_18_1252,2IFC,,,
2IFC,9,0,9,0,11.7,-1,correct answer,0.368341099995,True,False,stimulus_2IFC_2019_Jun_18_1252_59,stimulus_2IFC_2019_Jun_18_1252_60,False,2019_Jun_18_1252,2IFC,,,
2IFC,10,0,10,0,11.7,-1,correct answer,0.368133399985,True,False,stimulus_2IFC_2019_Jun_18_1252_61,stimulus_2IFC_2019_Jun_18_1252_62,False,2019_Jun_18_1252,2IFC,,,
2IFC,11,0,11,0,11.7,-1,correct answer,0.400664699962,False,True,stimulus_2IFC_2019_Jun_18_1252_63,stimulus_2IFC_2019_Jun_18_1252_64,False,2019_Jun_18_1252,2IFC,,,
2IFC,12,0,12,0,11.7,-1,correct answer,0.502360199986,False,True,stimulus_2IFC_2019_Jun_18_1252_65,stimulus_2IFC_2019_Jun_18_1252_66,False,2019_Jun_18_1252,2IFC,,,
2IFC,13,0,13,0,11.7,-1,correct answer,0.634064999991,False,True,stimulus_2IFC_2019_Jun_18_1252_67,stimulus_2IFC_2019_Jun_18_1252_68,False,2019_Jun_18_1252,2IFC,,,
2IFC,14,0,14,0,11.7,-1,correct answer,0.332425500033,True,False,stimulus_2IFC_2019_Jun_18_1252_69,stimulus_2IFC_2019_Jun_18_1252_70,False,2019_Jun_18_1252,2IFC,,,
2IFC,15,0,15,0,11.7,-1,correct answer,0.333785999974,True,False,stimulus_2IFC_2019_Jun_18_1252_71,stimulus_2IFC_2019_Jun_18_1252_72,False,2019_Jun_18_1252,2IFC,,,
2IFC,16,0,16,0,11.7,-1,correct answer,0.467461000022,True,False,stimulus_2IFC_2019_Jun_18_1252_73,stimulus_2IFC_2019_Jun_18_1252_74,False,2019_Jun_18_1252,2IFC,,,
