Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,-1,1,null,11.6,-1,Hit,0.700771200005,True,False,stimulus_2IFCnew_2019_Jun_17_1640_1,stimulus_2IFCnew_2019_Jun_17_1640_2,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,1,0,1,0,0.834081800014,5,Yes,11.6,-1,False Alarm,0.833866500005,False,True,stimulus_2IFCnew_2019_Jun_17_1640_3,stimulus_2IFCnew_2019_Jun_17_1640_4,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,2,0,2,0,0.367097899958,1,No,11.6,-1,Hit,0.601540400006,True,False,stimulus_2IFCnew_2019_Jun_17_1640_5,stimulus_2IFCnew_2019_Jun_17_1640_6,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,3,0,3,0,0.901015199954,2,Yes,11.6,-1,Correct Rejection,0.764231599984,False,True,stimulus_2IFCnew_2019_Jun_17_1640_7,stimulus_2IFCnew_2019_Jun_17_1640_8,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,4,0,4,0,0.767722499964,5,Yes,11.6,-1,False Alarm,0.800878399983,False,True,stimulus_2IFCnew_2019_Jun_17_1640_9,stimulus_2IFCnew_2019_Jun_17_1640_10,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,5,0,5,0,0.333689899999,1,No,11.6,-1,Hit,0.534272699966,True,False,stimulus_2IFCnew_2019_Jun_17_1640_11,stimulus_2IFCnew_2019_Jun_17_1640_12,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,6,0,6,0,0.533493999974,5,Yes,11.6,-1,False Alarm,0.668041899975,False,True,stimulus_2IFCnew_2019_Jun_17_1640_13,stimulus_2IFCnew_2019_Jun_17_1640_14,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,7,0,7,0,0.600375399983,5,Yes,11.6,-1,False Alarm,0.634757200023,False,True,stimulus_2IFCnew_2019_Jun_17_1640_15,stimulus_2IFCnew_2019_Jun_17_1640_16,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,8,0,8,0,0.299974400026,1,No,11.6,-1,Hit,0.533577900031,True,False,stimulus_2IFCnew_2019_Jun_17_1640_17,stimulus_2IFCnew_2019_Jun_17_1640_18,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,9,0,9,0,0.333199799992,1,No,11.6,-1,Hit,0.500127199979,True,False,stimulus_2IFCnew_2019_Jun_17_1640_19,stimulus_2IFCnew_2019_Jun_17_1640_20,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,10,0,10,0,0.467162500019,2,Yes,11.6,-1,Correct Rejection,0.833315399999,False,True,stimulus_2IFCnew_2019_Jun_17_1640_21,stimulus_2IFCnew_2019_Jun_17_1640_22,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,11,0,11,0,0.634222599969,5,Yes,11.6,-1,False Alarm,0.601413899974,False,True,stimulus_2IFCnew_2019_Jun_17_1640_23,stimulus_2IFCnew_2019_Jun_17_1640_24,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,12,0,12,0,0.300472599978,1,No,11.6,-1,Hit,0.500035600038,True,False,stimulus_2IFCnew_2019_Jun_17_1640_25,stimulus_2IFCnew_2019_Jun_17_1640_26,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,13,0,13,0,0.200590699969,1,No,11.6,-1,Hit,0.566768699966,True,False,stimulus_2IFCnew_2019_Jun_17_1640_27,stimulus_2IFCnew_2019_Jun_17_1640_28,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,14,0,14,0,0.33387490001,2,Yes,11.6,-1,Correct Rejection,0.667621699977,False,True,stimulus_2IFCnew_2019_Jun_17_1640_29,stimulus_2IFCnew_2019_Jun_17_1640_30,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,15,0,15,0,0.366841399984,1,No,11.6,-1,Hit,0.469293499948,True,False,stimulus_2IFCnew_2019_Jun_17_1640_31,stimulus_2IFCnew_2019_Jun_17_1640_32,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,16,0,16,0,0.332008500001,2,Yes,11.6,-1,Correct Rejection,0.600764900038,False,True,stimulus_2IFCnew_2019_Jun_17_1640_33,stimulus_2IFCnew_2019_Jun_17_1640_34,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,17,0,17,0,0.334529199987,2,Yes,11.6,-1,Correct Rejection,0.668970600003,False,True,stimulus_2IFCnew_2019_Jun_17_1640_35,stimulus_2IFCnew_2019_Jun_17_1640_36,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,18,0,18,0,0.367780099972,2,Yes,11.6,-1,Correct Rejection,0.466069099959,False,True,stimulus_2IFCnew_2019_Jun_17_1640_37,stimulus_2IFCnew_2019_Jun_17_1640_38,False,2019_Jun_17_1640,2IFCnew,,,
2IFCnew,19,0,19,0,0.367071899993,2,Yes,11.6,-1,Correct Rejection,0.567130600044,False,True,stimulus_2IFCnew_2019_Jun_17_1640_39,stimulus_2IFCnew_2019_Jun_17_1640_40,False,2019_Jun_17_1640,2IFCnew,,,
