Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFC,0,0,0,0,11.6,-1,correct answer,0.565631699981,False,True,stimulusKLRU16_2IFC_2019_Jun_17_1609_1,stimulusKLRU16_2IFC_2019_Jun_17_1609_2,False,2019_Jun_17_1609,2IFC,3,KLRU16,
2IFC,1,0,1,0,11.6,-1,correct answer,0.500356999983,False,True,stimulusKLRU16_2IFC_2019_Jun_17_1609_3,stimulusKLRU16_2IFC_2019_Jun_17_1609_4,False,2019_Jun_17_1609,2IFC,3,KLRU16,
2IFC,2,0,2,0,11.6,-1,correct answer,0.5339561,False,True,stimulusKLRU16_2IFC_2019_Jun_17_1609_5,stimulusKLRU16_2IFC_2019_Jun_17_1609_6,False,2019_Jun_17_1609,2IFC,3,KLRU16,
2IFC,3,0,3,0,11.6,-1,correct answer,0.467190199997,False,True,stimulusKLRU16_2IFC_2019_Jun_17_1609_7,stimulusKLRU16_2IFC_2019_Jun_17_1609_8,False,2019_Jun_17_1609,2IFC,3,KLRU16,
2IFC,4,0,4,0,11.6,-1,correct answer,0.567521100049,False,True,stimulusKLRU16_2IFC_2019_Jun_17_1609_9,stimulusKLRU16_2IFC_2019_Jun_17_1609_10,False,2019_Jun_17_1609,2IFC,3,KLRU16,
2IFC,5,0,5,0,11.6,-1,correct answer,0.533693099977,False,True,stimulusKLRU16_2IFC_2019_Jun_17_1609_11,stimulusKLRU16_2IFC_2019_Jun_17_1609_12,False,2019_Jun_17_1609,2IFC,3,KLRU16,
2IFC,6,0,6,0,11.6,-1,correct answer,0.534722400014,False,True,stimulusKLRU16_2IFC_2019_Jun_17_1609_13,stimulusKLRU16_2IFC_2019_Jun_17_1609_14,False,2019_Jun_17_1609,2IFC,3,KLRU16,
2IFC,7,0,7,0,11.6,-1,correct answer,0.500571299985,True,False,stimulusKLRU16_2IFC_2019_Jun_17_1609_15,stimulusKLRU16_2IFC_2019_Jun_17_1609_16,False,2019_Jun_17_1609,2IFC,3,KLRU16,
2IFC,8,0,8,0,11.6,-1,correct answer,0.467370999977,False,True,stimulusKLRU16_2IFC_2019_Jun_17_1609_17,stimulusKLRU16_2IFC_2019_Jun_17_1609_18,False,2019_Jun_17_1609,2IFC,3,KLRU16,
2IFC,9,0,9,0,11.6,-1,wrong answer,0.599173200026,False,True,stimulusKLRU16_2IFC_2019_Jun_17_1609_19,stimulusKLRU16_2IFC_2019_Jun_17_1609_20,False,2019_Jun_17_1609,2IFC,3,KLRU16,
