Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,0.766041800031,2,Yes,10.7,-1,Correct Rejection,0.500327099988,False,True,stimulus_2IFCnew_2019_Jun_18_1220_1,stimulus_2IFCnew_2019_Jun_18_1220_2,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,1,0,1,0,0.634130100021,2,Yes,8.7,-1,Correct Rejection,0.667497200018,False,True,stimulus_2IFCnew_2019_Jun_18_1220_3,stimulus_2IFCnew_2019_Jun_18_1220_4,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,2,0,2,0,0.667373500008,4,Yes,10.7,-1,Miss,0.73408819997,True,False,stimulus_2IFCnew_2019_Jun_18_1220_5,stimulus_2IFCnew_2019_Jun_18_1220_6,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,3,0,3,0,0.534420199983,1,No,11.7,-1,Hit,0.600179500005,True,False,stimulus_2IFCnew_2019_Jun_18_1220_7,stimulus_2IFCnew_2019_Jun_18_1220_8,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,4,0,4,0,0.667355499987,2,Yes,10.7,-1,Correct Rejection,0.766880399955,False,True,stimulus_2IFCnew_2019_Jun_18_1220_9,stimulus_2IFCnew_2019_Jun_18_1220_10,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,5,0,5,0,0.633357600018,1,No,12.9,-1,Hit,0.734585799975,True,False,stimulus_2IFCnew_2019_Jun_18_1220_11,stimulus_2IFCnew_2019_Jun_18_1220_12,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,6,0,6,0,0.601056299987,1,No,11.7,-1,Hit,0.735941899999,True,False,stimulus_2IFCnew_2019_Jun_18_1220_13,stimulus_2IFCnew_2019_Jun_18_1220_14,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,7,0,7,0,0.634052100009,1,No,7.7,-1,Hit,0.734090099984,True,False,stimulus_2IFCnew_2019_Jun_18_1220_15,stimulus_2IFCnew_2019_Jun_18_1220_16,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,8,0,8,0,0.567329499987,3,No,7.7,-1,False Alarm,0.700679900008,False,True,stimulus_2IFCnew_2019_Jun_18_1220_17,stimulus_2IFCnew_2019_Jun_18_1220_18,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,9,0,9,0,0.600583099993,2,Yes,10.7,-1,Correct Rejection,0.667629000032,False,True,stimulus_2IFCnew_2019_Jun_18_1220_19,stimulus_2IFCnew_2019_Jun_18_1220_20,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,0,0,0,0,0.533072700026,3,No,6.5,-1,False Alarm,0.567231299996,False,True,stimulus_2IFCnew_2019_Jun_18_1220_21,stimulus_2IFCnew_2019_Jun_18_1220_22,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,1,0,1,0,0.667919399973,2,Yes,10.7,-1,Correct Rejection,0.53379799996,False,True,stimulus_2IFCnew_2019_Jun_18_1220_23,stimulus_2IFCnew_2019_Jun_18_1220_24,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,2,0,2,0,0.633825100027,3,No,4.9,-1,False Alarm,0.834679900028,False,True,stimulus_2IFCnew_2019_Jun_18_1220_25,stimulus_2IFCnew_2019_Jun_18_1220_26,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,3,0,3,0,0.63380520005,2,Yes,8.7,-1,Correct Rejection,0.667315899977,False,True,stimulus_2IFCnew_2019_Jun_18_1220_27,stimulus_2IFCnew_2019_Jun_18_1220_28,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,4,0,4,0,0.633867099998,1,No,10.7,-1,Hit,0.733535900014,True,False,stimulus_2IFCnew_2019_Jun_18_1220_29,stimulus_2IFCnew_2019_Jun_18_1220_30,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,5,0,5,0,0.767697200004,3,No,7.7,-1,False Alarm,0.634717000008,False,True,stimulus_2IFCnew_2019_Jun_18_1220_31,stimulus_2IFCnew_2019_Jun_18_1220_32,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,6,0,6,0,-1,0,No,4.9,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_18_1220_33,stimulus_2IFCnew_2019_Jun_18_1220_34,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,7,0,7,0,0.400538499991,3,No,11.7,-1,False Alarm,0.634086699982,False,True,stimulus_2IFCnew_2019_Jun_18_1220_35,stimulus_2IFCnew_2019_Jun_18_1220_36,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,8,0,8,0,0.600942799996,1,No,10.7,-1,Hit,0.667391100025,True,False,stimulus_2IFCnew_2019_Jun_18_1220_37,stimulus_2IFCnew_2019_Jun_18_1220_38,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,9,0,9,0,0.767810799996,5,Yes,7.7,-1,False Alarm,0.666431199992,False,True,stimulus_2IFCnew_2019_Jun_18_1220_39,stimulus_2IFCnew_2019_Jun_18_1220_40,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,0,0,0,0,0.733626500005,1,No,9.7,-1,Hit,0.63181609998,True,False,stimulus_2IFCnew_2019_Jun_18_1220_41,stimulus_2IFCnew_2019_Jun_18_1220_42,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,1,0,1,0,0.400383700035,1,No,11.7,-1,Hit,0.567142800021,True,False,stimulus_2IFCnew_2019_Jun_18_1220_43,stimulus_2IFCnew_2019_Jun_18_1220_44,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,2,0,2,0,0.633336400031,5,Yes,4.9,-1,False Alarm,0.633634699974,False,True,stimulus_2IFCnew_2019_Jun_18_1220_45,stimulus_2IFCnew_2019_Jun_18_1220_46,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,3,0,3,0,0.533975200029,3,No,8.7,-1,False Alarm,0.867721999995,False,True,stimulus_2IFCnew_2019_Jun_18_1220_47,stimulus_2IFCnew_2019_Jun_18_1220_48,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,4,0,4,0,0.567367500043,1,No,11.7,-1,Hit,0.700890999986,True,False,stimulus_2IFCnew_2019_Jun_18_1220_49,stimulus_2IFCnew_2019_Jun_18_1220_50,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,5,0,5,0,0.633582699986,3,No,6.5,-1,False Alarm,0.634554499993,False,True,stimulus_2IFCnew_2019_Jun_18_1220_51,stimulus_2IFCnew_2019_Jun_18_1220_52,True,2019_Jun_18_1220,2IFCnew,,,
2IFCnew,6,0,6,0,0.532829499978,1,No,6.5,-1,Hit,0.734710000048,True,False,stimulus_2IFCnew_2019_Jun_18_1220_53,stimulus_2IFCnew_2019_Jun_18_1220_54,True,2019_Jun_18_1220,2IFCnew,,,
