Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,0.400488700019,1,No,6.6,-1,Hit,0.567384800001,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_1,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_2,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,1,0,1,0,0.400953199947,2,Yes,11.5,-1,Correct Rejection,0.733813199971,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_3,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_4,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,2,0,2,0,0.229570000025,1,No,1.7,-1,Hit,0.500888199953,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_5,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_6,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,3,0,3,0,0.500080299971,1,No,8,-1,Hit,0.565861199982,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_7,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_8,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,4,0,4,0,0.300797999953,1,No,8,-1,Hit,0.434356799989,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_9,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_10,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,5,0,5,0,0.301908500027,2,Yes,8,-1,Correct Rejection,0.500271699973,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_11,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_12,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,6,0,6,0,0.233800999995,1,No,4.9,-1,Hit,0.434017200023,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_13,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_14,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,7,0,7,0,0.533742300002,1,No,1,-1,Hit,0.567739500024,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_15,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_16,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,8,0,8,0,0.533870200044,1,No,1,-1,Hit,0.467084600008,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_17,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_18,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,9,0,9,0,0.467667500023,3,No,1.7,-1,False Alarm,0.467891799984,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_19,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_20,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,10,0,10,0,0.567871699983,3,No,6.6,-1,False Alarm,0.567992700031,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_21,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_22,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,11,0,11,0,0.332919900015,2,Yes,4.9,-1,Correct Rejection,0.534214299987,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_23,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_24,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,12,0,12,0,0.334222200036,2,Yes,6.6,-1,Correct Rejection,0.467158400046,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_25,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_26,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,13,0,13,0,0.200486699992,1,No,8,-1,Hit,0.467199700011,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_27,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_28,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,14,0,14,0,0.367419900023,1,No,1.7,-1,Hit,0.667517499998,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_29,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_30,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,15,0,15,0,0.301393600006,2,Yes,8,-1,Correct Rejection,0.466322199965,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_31,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_32,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,16,0,16,0,0.334081699955,2,Yes,11.5,-1,Correct Rejection,0.466401799989,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_33,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_34,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,17,0,17,0,0.267142999975,1,No,9.6,-1,Hit,0.466698199976,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_35,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_36,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,18,0,18,0,0.234947499994,4,Yes,1.7,-1,Miss,0.432939300023,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_37,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_38,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,19,0,19,0,0.200367600017,1,No,6.6,-1,Hit,0.401152300008,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_39,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_40,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,20,0,20,0,0.266786100052,1,No,6.6,-1,Hit,0.467561799975,True,False,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_41,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_42,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,21,0,21,0,0.300485999964,2,Yes,9.6,-1,Correct Rejection,0.5005045,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_43,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_44,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,22,0,22,0,0.36711240001,2,Yes,9.6,-1,Correct Rejection,0.500149400032,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_45,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_46,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,23,0,23,0,0.301223499991,2,Yes,1,-1,Correct Rejection,0.467274499999,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_47,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_48,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
2IFCnew,24,0,24,0,0.40051409998,2,Yes,11.5,-1,Correct Rejection,0.499740200001,False,True,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_49,stimulusMIJA04_2IFCnew_2019_Jun_18_1440_50,True,2019_Jun_18_1440,2IFCnew,3,MIJA04,
