Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,-1,0,null,16.9,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1707_1,stimulus_2IFCnew_2019_Jun_13_1707_2,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,1,0,1,0,-1,2,null,16.9,-1,False Alarm,0.366983399959,False,True,stimulus_2IFCnew_2019_Jun_13_1707_3,stimulus_2IFCnew_2019_Jun_13_1707_4,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,2,0,2,0,-1,0,null,16.9,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1707_5,stimulus_2IFCnew_2019_Jun_13_1707_6,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,3,0,3,0,-1,0,null,16.9,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_13_1707_7,stimulus_2IFCnew_2019_Jun_13_1707_8,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,4,0,4,0,-1,0,null,16.9,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1707_9,stimulus_2IFCnew_2019_Jun_13_1707_10,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,5,0,5,0,-1,1,null,16.9,-1,Hit,0.0670586000197,True,False,stimulus_2IFCnew_2019_Jun_13_1707_11,stimulus_2IFCnew_2019_Jun_13_1707_12,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,6,0,6,0,-1,0,null,16.9,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_13_1707_13,stimulus_2IFCnew_2019_Jun_13_1707_14,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,7,0,7,0,-1,0,null,16.9,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1707_15,stimulus_2IFCnew_2019_Jun_13_1707_16,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,8,0,8,0,-1,1,null,16.9,-1,Hit,0.60133890016,True,False,stimulus_2IFCnew_2019_Jun_13_1707_17,stimulus_2IFCnew_2019_Jun_13_1707_18,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,9,0,9,0,0.799930799985,1,No,16.9,-1,Hit,0.500741899945,True,False,stimulus_2IFCnew_2019_Jun_13_1707_19,stimulus_2IFCnew_2019_Jun_13_1707_20,False,2019_Jun_13_1707,2IFCnew,,,
2IFCnew,10,0,10,0,-1,2,No,16.9,-1,False Alarm,0.434280300047,False,True,stimulus_2IFCnew_2019_Jun_13_1707_21,stimulus_2IFCnew_2019_Jun_13_1707_22,False,2019_Jun_13_1707,2IFCnew,,,
