Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,-1,0,null,3.5,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1501_1,stimulus_2IFCnew_2019_Jun_13_1501_2,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,1,0,1,0,-1,0,null,10.4,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_13_1501_3,stimulus_2IFCnew_2019_Jun_13_1501_4,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,2,0,2,0,0.70074959984,1,No,8.4,-1,Hit,0.667657899903,True,False,stimulus_2IFCnew_2019_Jun_13_1501_5,stimulus_2IFCnew_2019_Jun_13_1501_6,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,3,0,3,0,0.467360700015,1,No,8.4,-1,Hit,0.633756200084,True,False,stimulus_2IFCnew_2019_Jun_13_1501_7,stimulus_2IFCnew_2019_Jun_13_1501_8,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,4,0,4,0,0.433581900084,3,No,3.5,-1,False Alarm,0.668318900047,False,True,stimulus_2IFCnew_2019_Jun_13_1501_9,stimulus_2IFCnew_2019_Jun_13_1501_10,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,5,0,5,0,0.601041099988,7,Yes,10.4,-1,Hit,0.600458299974,True,False,stimulus_2IFCnew_2019_Jun_13_1501_11,stimulus_2IFCnew_2019_Jun_13_1501_12,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,6,0,6,0,-1,3,Yes,11.6,-1,Correct Rejection,0.734313700115,False,True,stimulus_2IFCnew_2019_Jun_13_1501_13,stimulus_2IFCnew_2019_Jun_13_1501_14,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,7,0,7,0,-1,0,Yes,7.4,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1501_15,stimulus_2IFCnew_2019_Jun_13_1501_16,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,8,0,8,0,-1,0,Yes,3.5,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1501_17,stimulus_2IFCnew_2019_Jun_13_1501_18,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,9,0,9,0,-1,4,Yes,7.4,-1,Miss,0.0335995000787,True,False,stimulus_2IFCnew_2019_Jun_13_1501_19,stimulus_2IFCnew_2019_Jun_13_1501_20,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,10,0,10,0,0.533681700006,1,No,6.4,-1,Hit,0.667724099942,True,False,stimulus_2IFCnew_2019_Jun_13_1501_21,stimulus_2IFCnew_2019_Jun_13_1501_22,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,11,0,11,0,0.600313299801,2,Yes,3.5,-1,Correct Rejection,0.867526700022,False,True,stimulus_2IFCnew_2019_Jun_13_1501_23,stimulus_2IFCnew_2019_Jun_13_1501_24,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,12,0,12,0,0.332825599937,3,No,5.1,-1,False Alarm,0.667414799798,False,True,stimulus_2IFCnew_2019_Jun_13_1501_25,stimulus_2IFCnew_2019_Jun_13_1501_26,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,13,0,13,0,0.500270900084,1,No,6.4,-1,Hit,0.800619699992,True,False,stimulus_2IFCnew_2019_Jun_13_1501_27,stimulus_2IFCnew_2019_Jun_13_1501_28,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,14,0,14,0,0.800626599928,3,No,6.4,-1,False Alarm,0.867603299906,False,True,stimulus_2IFCnew_2019_Jun_13_1501_29,stimulus_2IFCnew_2019_Jun_13_1501_30,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,15,0,15,0,-1,2,No,9.3,-1,False Alarm,0.801132200053,False,True,stimulus_2IFCnew_2019_Jun_13_1501_31,stimulus_2IFCnew_2019_Jun_13_1501_32,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,16,0,16,0,0.732739700004,7,Yes,6.4,-1,Hit,0.73494330002,True,False,stimulus_2IFCnew_2019_Jun_13_1501_33,stimulus_2IFCnew_2019_Jun_13_1501_34,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,17,0,17,0,-1,0,Yes,5.1,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1501_35,stimulus_2IFCnew_2019_Jun_13_1501_36,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,18,0,18,0,-1,0,Yes,3.5,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1501_37,stimulus_2IFCnew_2019_Jun_13_1501_38,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,19,0,19,0,-1,0,Yes,11.6,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1501_39,stimulus_2IFCnew_2019_Jun_13_1501_40,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,0,0,0,0,0.133841600036,1,No,11.6,-1,Hit,0.47012250009,True,False,stimulus_2IFCnew_2019_Jun_13_1501_41,stimulus_2IFCnew_2019_Jun_13_1501_42,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,1,0,1,0,-1,0,No,11.6,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1501_43,stimulus_2IFCnew_2019_Jun_13_1501_44,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,2,0,2,0,0.46671529999,1,No,8.4,-1,Hit,0.533933799947,True,False,stimulus_2IFCnew_2019_Jun_13_1501_45,stimulus_2IFCnew_2019_Jun_13_1501_46,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,3,0,3,0,0.53424259997,1,No,7.4,-1,Hit,0.533648499986,True,False,stimulus_2IFCnew_2019_Jun_13_1501_47,stimulus_2IFCnew_2019_Jun_13_1501_48,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,4,0,4,0,0.500673699891,1,No,6.4,-1,Hit,0.60069500003,True,False,stimulus_2IFCnew_2019_Jun_13_1501_49,stimulus_2IFCnew_2019_Jun_13_1501_50,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,5,0,5,0,0.567222400103,1,No,5.1,-1,Hit,0.568333800184,True,False,stimulus_2IFCnew_2019_Jun_13_1501_51,stimulus_2IFCnew_2019_Jun_13_1501_52,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,6,0,6,0,0.633068100084,5,Yes,11.6,-1,False Alarm,0.570719699841,False,True,stimulus_2IFCnew_2019_Jun_13_1501_53,stimulus_2IFCnew_2019_Jun_13_1501_54,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,7,0,7,0,0.833815699909,8,No,5.1,-1,Correct Rejection,0.666525800014,False,True,stimulus_2IFCnew_2019_Jun_13_1501_55,stimulus_2IFCnew_2019_Jun_13_1501_56,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,8,0,8,0,0.535697299987,1,No,9.3,-1,Hit,0.83359439997,True,False,stimulus_2IFCnew_2019_Jun_13_1501_57,stimulus_2IFCnew_2019_Jun_13_1501_58,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,9,0,9,0,0.701456699986,5,Yes,7.4,-1,False Alarm,0.532596899895,False,True,stimulus_2IFCnew_2019_Jun_13_1501_59,stimulus_2IFCnew_2019_Jun_13_1501_60,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,10,0,10,0,0.667392499978,5,Yes,5.1,-1,False Alarm,0.601937700063,False,True,stimulus_2IFCnew_2019_Jun_13_1501_61,stimulus_2IFCnew_2019_Jun_13_1501_62,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,11,0,11,0,0.600470799953,8,No,3.5,-1,Correct Rejection,0.834102800116,False,True,stimulus_2IFCnew_2019_Jun_13_1501_63,stimulus_2IFCnew_2019_Jun_13_1501_64,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,12,0,12,0,0.500640500104,4,Yes,3.5,-1,Miss,0.86762610008,True,False,stimulus_2IFCnew_2019_Jun_13_1501_65,stimulus_2IFCnew_2019_Jun_13_1501_66,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,13,0,13,0,-1,1,Yes,11.6,-1,Hit,0.668197599938,True,False,stimulus_2IFCnew_2019_Jun_13_1501_67,stimulus_2IFCnew_2019_Jun_13_1501_68,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,14,0,14,0,0.535891300067,2,Yes,8.4,-1,Correct Rejection,0.867590500042,False,True,stimulus_2IFCnew_2019_Jun_13_1501_69,stimulus_2IFCnew_2019_Jun_13_1501_70,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,15,0,15,0,0.335032399977,2,Yes,9.3,-1,Correct Rejection,0.700278299861,False,True,stimulus_2IFCnew_2019_Jun_13_1501_71,stimulus_2IFCnew_2019_Jun_13_1501_72,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,16,0,16,0,0.333544000052,3,No,8.4,-1,False Alarm,0.533911500126,False,True,stimulus_2IFCnew_2019_Jun_13_1501_73,stimulus_2IFCnew_2019_Jun_13_1501_74,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,17,0,17,0,-1,0,No,10.4,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_13_1501_75,stimulus_2IFCnew_2019_Jun_13_1501_76,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,18,0,18,0,0.300214899937,1,No,8.4,-1,Hit,0.4333525002,True,False,stimulus_2IFCnew_2019_Jun_13_1501_77,stimulus_2IFCnew_2019_Jun_13_1501_78,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,19,0,19,0,0.667601899942,5,Yes,5.1,-1,False Alarm,0.66722459998,False,True,stimulus_2IFCnew_2019_Jun_13_1501_79,stimulus_2IFCnew_2019_Jun_13_1501_80,True,2019_Jun_13_1501,2IFCnew,,,
2IFCnew,0,0,0,0,0.533789800014,7,Yes,6.4,-1,Hit,0.700707100099,True,False,stimulus_2IFCnew_2019_Jun_13_1501_81,stimulus_2IFCnew_2019_Jun_13_1501_82,True,2019_Jun_13_1501,2IFCnew,,,
