Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFC,0,0,0,0,12.5,-1,correct answer,0.5338892,False,True,stimulus_2IFC_2019_Jun_14_1626_1,stimulus_2IFC_2019_Jun_14_1626_2,True,2019_Jun_14_1626,2IFC,,,
2IFC,1,0,1,0,15.3,-1,correct answer,0.2005293,True,False,stimulus_2IFC_2019_Jun_14_1626_3,stimulus_2IFC_2019_Jun_14_1626_4,True,2019_Jun_14_1626,2IFC,,,
2IFC,2,0,2,0,8.1,-1,wrong answer,0.5002798,False,True,stimulus_2IFC_2019_Jun_14_1626_5,stimulus_2IFC_2019_Jun_14_1626_6,True,2019_Jun_14_1626,2IFC,,,
2IFC,3,0,3,0,13.9,-1,correct answer,0.4672293,True,False,stimulus_2IFC_2019_Jun_14_1626_7,stimulus_2IFC_2019_Jun_14_1626_8,True,2019_Jun_14_1626,2IFC,,,
2IFC,4,0,4,0,16.9,-1,correct answer,0.233657699999,False,True,stimulus_2IFC_2019_Jun_14_1626_9,stimulus_2IFC_2019_Jun_14_1626_10,True,2019_Jun_14_1626,2IFC,,,
2IFC,5,0,5,0,15.3,-1,correct answer,0.499996800001,False,True,stimulus_2IFC_2019_Jun_14_1626_11,stimulus_2IFC_2019_Jun_14_1626_12,True,2019_Jun_14_1626,2IFC,,,
2IFC,6,0,6,0,9.8,-1,correct answer,0.3341215,True,False,stimulus_2IFC_2019_Jun_14_1626_13,stimulus_2IFC_2019_Jun_14_1626_14,True,2019_Jun_14_1626,2IFC,,,
2IFC,7,0,7,0,16.9,-1,correct answer,0.2337143,True,False,stimulus_2IFC_2019_Jun_14_1626_15,stimulus_2IFC_2019_Jun_14_1626_16,True,2019_Jun_14_1626,2IFC,,,
2IFC,8,0,8,0,12.5,-1,correct answer,0.267121700001,True,False,stimulus_2IFC_2019_Jun_14_1626_17,stimulus_2IFC_2019_Jun_14_1626_18,True,2019_Jun_14_1626,2IFC,,,
2IFC,9,0,9,0,13.9,-1,correct answer,0.0335706999995,True,False,stimulus_2IFC_2019_Jun_14_1626_19,stimulus_2IFC_2019_Jun_14_1626_20,True,2019_Jun_14_1626,2IFC,,,
2IFC,10,0,10,0,11.2,-1,correct answer,0.3003887,True,False,stimulus_2IFC_2019_Jun_14_1626_21,stimulus_2IFC_2019_Jun_14_1626_22,True,2019_Jun_14_1626,2IFC,,,
2IFC,11,0,11,0,16.9,-1,correct answer,0.400629900001,False,True,stimulus_2IFC_2019_Jun_14_1626_23,stimulus_2IFC_2019_Jun_14_1626_24,True,2019_Jun_14_1626,2IFC,,,
2IFC,12,0,12,0,16.9,-1,correct answer,0.2666918,True,False,stimulus_2IFC_2019_Jun_14_1626_25,stimulus_2IFC_2019_Jun_14_1626_26,True,2019_Jun_14_1626,2IFC,,,
2IFC,13,0,13,0,5.8,-1,no answer,-1,False,True,stimulus_2IFC_2019_Jun_14_1626_27,stimulus_2IFC_2019_Jun_14_1626_28,True,2019_Jun_14_1626,2IFC,,,
2IFC,14,0,14,0,13.9,-1,correct answer,0.067191600001,False,True,stimulus_2IFC_2019_Jun_14_1626_29,stimulus_2IFC_2019_Jun_14_1626_30,True,2019_Jun_14_1626,2IFC,,,
2IFC,15,0,15,0,13.9,-1,correct answer,0.200508100001,True,False,stimulus_2IFC_2019_Jun_14_1626_31,stimulus_2IFC_2019_Jun_14_1626_32,True,2019_Jun_14_1626,2IFC,,,
2IFC,16,0,16,0,8.1,-1,correct answer,0.2675998,True,False,stimulus_2IFC_2019_Jun_14_1626_33,stimulus_2IFC_2019_Jun_14_1626_34,True,2019_Jun_14_1626,2IFC,,,
2IFC,17,0,17,0,13.9,-1,correct answer,0.266791299999,True,False,stimulus_2IFC_2019_Jun_14_1626_35,stimulus_2IFC_2019_Jun_14_1626_36,True,2019_Jun_14_1626,2IFC,,,
2IFC,18,0,18,0,15.3,-1,correct answer,0.300635599999,True,False,stimulus_2IFC_2019_Jun_14_1626_37,stimulus_2IFC_2019_Jun_14_1626_38,True,2019_Jun_14_1626,2IFC,,,
2IFC,19,0,19,0,8.1,-1,correct answer,0.2670014,False,True,stimulus_2IFC_2019_Jun_14_1626_39,stimulus_2IFC_2019_Jun_14_1626_40,True,2019_Jun_14_1626,2IFC,,,
2IFC,20,0,20,0,9.8,-1,correct answer,0.200484700001,True,False,stimulus_2IFC_2019_Jun_14_1626_41,stimulus_2IFC_2019_Jun_14_1626_42,True,2019_Jun_14_1626,2IFC,,,
2IFC,21,0,21,0,16.9,-1,correct answer,0.1002804,False,True,stimulus_2IFC_2019_Jun_14_1626_43,stimulus_2IFC_2019_Jun_14_1626_44,True,2019_Jun_14_1626,2IFC,,,
2IFC,22,0,22,0,16.9,-1,correct answer,0.433841600001,False,True,stimulus_2IFC_2019_Jun_14_1626_45,stimulus_2IFC_2019_Jun_14_1626_46,True,2019_Jun_14_1626,2IFC,,,
2IFC,23,0,23,0,15.3,-1,correct answer,0.4008232,False,True,stimulus_2IFC_2019_Jun_14_1626_47,stimulus_2IFC_2019_Jun_14_1626_48,True,2019_Jun_14_1626,2IFC,,,
