Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,7,-1,False Alarm,0.367656800023,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_1,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,1,0,1,0,7,-1,Miss,0.300891400024,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_2,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,2,0,2,0,7,-1,False Alarm,0.400577499997,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_3,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,3,0,3,0,7,-1,Correct Rejection,0.400561999995,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_4,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,4,0,4,0,7,-1,Correct Rejection,0.368252100016,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_5,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,5,0,5,0,7,-1,Miss,0.333866900008,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_6,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,6,0,6,0,7,-1,Hit,0.333646100014,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_7,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,7,0,7,0,7,-1,False Alarm,0.400287099998,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_8,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,8,0,8,0,7,-1,Hit,0.400404500018,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_9,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,9,0,9,0,7,-1,Correct Rejection,0.50418389996,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_10,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,10,0,10,0,7,-1,Hit,0.367356500006,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_11,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,11,0,11,0,7,-1,Miss,0.333863699983,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_12,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,12,0,12,0,7,-1,Hit,0.400531099993,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_13,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,13,0,13,0,7,-1,Hit,0.367099100025,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_14,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,14,0,14,0,7,-1,Hit,0.333914600022,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_15,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,15,0,15,0,7,-1,False Alarm,0.368448699999,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_16,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,16,0,16,0,7,-1,Miss,0.434772800014,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_17,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,17,0,17,0,7,-1,False Alarm,0.600286399946,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_18,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,18,0,18,0,7,-1,Correct Rejection,0.434656500001,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_19,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,19,0,19,0,7,-1,Correct Rejection,0.500510900049,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_20,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,20,0,20,0,7,-1,Hit,0.667006400006,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_21,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,21,0,21,0,7,-1,Hit,0.568558900035,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_22,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,22,0,22,0,7,-1,False Alarm,0.500396999996,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_23,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,23,0,23,0,7,-1,Miss,0.466337699967,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_24,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,24,0,24,0,7,-1,Correct Rejection,0.600784700015,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_25,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,25,0,25,0,7,-1,False Alarm,0.566764099989,False,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_26,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
Yes-No Task,26,0,26,0,7,-1,Hit,0.667655600002,True,-1,stimulus_TOSY08_Yes-No Task_2019_Jun_18_1213_27,-1,False,2019_Jun_18_1213,Yes-No Task,1,TOSY08,
