Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_1,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,1,0,1,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_2,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,2,0,2,0,16.0,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_3,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,3,0,3,0,16.0,-1,Correct Rejection,0.634045399958,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_4,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,4,0,4,0,16.0,-1,Miss,0.433251300128,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_5,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,5,0,5,0,16.0,-1,Miss,0.300475799944,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_6,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,6,0,6,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_7,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,7,0,7,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_8,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,8,0,8,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_9,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,9,0,9,0,16.0,-1,Correct Rejection,0.300570500083,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_10,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,10,0,10,0,16.0,-1,Miss,0.367935599992,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_11,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,11,0,11,0,16.0,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_12,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,12,0,12,0,16.0,-1,Hit,0.532858100021,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_13,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,13,0,13,0,16.0,-1,Hit,0.500524100149,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_14,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,14,0,14,0,16.0,-1,Miss,0.401494899997,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_15,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,15,0,15,0,16.0,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_16,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,16,0,16,0,16.0,-1,False Alarm,0.333708600141,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_17,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,17,0,17,0,16.0,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_18,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,18,0,18,0,16.0,-1,Correct Rejection,0.868181899888,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_19,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,19,0,19,0,16.0,-1,Hit,0.497720799875,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_20,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,20,0,20,0,16.0,-1,Correct Rejection,0.433526499895,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_21,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,21,0,21,0,16.0,-1,Correct Rejection,0.500098899938,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_22,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,22,0,22,0,16.0,-1,Miss,0.333864799934,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_23,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,23,0,23,0,16.0,-1,Correct Rejection,0.534686299972,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_24,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,24,0,24,0,16.0,-1,Hit,0.436549200211,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_25,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,25,0,25,0,16.0,-1,Correct Rejection,0.4017093,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_26,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,26,0,26,0,16.0,-1,Correct Rejection,0.400022199843,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_27,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,27,0,27,0,16.0,-1,Correct Rejection,0.366765399929,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_28,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,28,0,28,0,16.0,-1,Miss,0.333990999963,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_29,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,29,0,29,0,16.0,-1,Hit,0.500665799947,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_30,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,30,0,30,0,16.0,-1,Hit,0.433845800115,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_31,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,31,0,31,0,16.0,-1,Correct Rejection,0.401432399871,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_32,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,32,0,32,0,16.0,-1,Hit,0.57000969979,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_33,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,33,0,33,0,16.0,-1,Hit,0.467067199992,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_34,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,34,0,34,0,16.0,-1,Miss,0.368833000073,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_35,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,35,0,35,0,16.0,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_36,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,36,0,36,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_37,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,37,0,37,0,16.0,-1,Miss,0.233937800163,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_38,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,38,0,38,0,16.0,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_39,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,39,0,39,0,16.0,-1,Correct Rejection,0.435022999998,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_40,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,40,0,40,0,16.0,-1,Correct Rejection,0.333070199937,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_41,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,41,0,41,0,16.0,-1,Correct Rejection,0.366975500016,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_42,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,42,0,42,0,16.0,-1,Miss,0.300696899882,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_43,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,43,0,43,0,16.0,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_44,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,44,0,44,0,16.0,-1,Hit,0.433046499966,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_45,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,45,0,45,0,16.0,-1,Correct Rejection,0.601785999956,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_46,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,46,0,46,0,16.0,-1,False Alarm,0.467408000026,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_47,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,47,0,47,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_48,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,48,0,48,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_49,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,49,0,49,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_50,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,50,0,50,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_51,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,51,0,51,0,16.0,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_52,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,52,0,52,0,16.0,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1602_53,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,53,0,53,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_54,-1,False,2019_Jun_13_1602,Yes-No Task,,,
Yes-No Task,54,0,54,0,16.0,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_13_1602_55,-1,False,2019_Jun_13_1602,Yes-No Task,,,
