Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,9,-1,Miss,0.233834599843,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_1,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,1,0,1,0,9,-1,Correct Rejection,0.350216899998,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_2,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,2,0,2,0,9,-1,Miss,0.316924399929,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_3,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,3,0,3,0,9,-1,Correct Rejection,0.350372500019,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_4,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,4,0,4,0,9,-1,False Alarm,0.184208600083,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_5,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,5,0,5,0,9,-1,Hit,0.151645800099,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_6,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,6,0,6,0,9,-1,Correct Rejection,0.0329026000109,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_7,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,7,0,7,0,9,-1,Correct Rejection,0.582481000107,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_8,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,8,0,8,0,9,-1,Miss,0.233002200024,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_9,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,9,0,9,0,9,-1,Correct Rejection,0.383956599981,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_10,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,0,0,0,0,6,-1,Correct Rejection,0.716906599933,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_11,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,1,0,1,0,6,-1,Hit,0.216907700058,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_12,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,2,0,2,0,6,-1,Miss,0.384049199987,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_13,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,3,0,3,0,6,-1,Correct Rejection,0.167596000014,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_14,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,4,0,4,0,6,-1,Correct Rejection,0.0500278999098,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_15,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,5,0,5,0,6,-1,Miss,0.267492000014,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_16,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,6,0,6,0,6,-1,Correct Rejection,0.501119300025,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_17,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,7,0,7,0,6,-1,Miss,0.566626999993,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_18,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,8,0,8,0,6,-1,Hit,0.483487399993,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_19,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,9,0,9,0,6,-1,Correct Rejection,0.249800800113,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_20,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,0,0,0,0,12,-1,Miss,0.350320499856,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_21,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,1,0,1,0,12,-1,Correct Rejection,0.43365329993,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_22,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,2,0,2,0,12,-1,Hit,0.283798899967,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_23,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,3,0,3,0,12,-1,Hit,0.367821200052,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_24,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,4,0,4,0,12,-1,Hit,0.351248600055,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_25,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,5,0,5,0,12,-1,Hit,0.384611199843,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_26,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,6,0,6,0,12,-1,Correct Rejection,0.316850099945,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_27,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,7,0,7,0,12,-1,Correct Rejection,0.267389400164,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_28,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,8,0,8,0,12,-1,Correct Rejection,0.284992899979,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_29,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,9,0,9,0,12,-1,Miss,0.0834929998964,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_30,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,0,0,0,0,3,-1,False Alarm,0.0660577998497,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_31,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,1,0,1,0,3,-1,Hit,0.349766799947,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_32,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,2,0,2,0,3,-1,Correct Rejection,0.383250300074,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_33,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,3,0,3,0,3,-1,Hit,0.3998614999,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_34,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,4,0,4,0,3,-1,Correct Rejection,0.333993099863,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_35,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,5,0,5,0,3,-1,Hit,0.31687520002,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_36,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,6,0,6,0,3,-1,Correct Rejection,0.266073799925,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_37,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,7,0,7,0,3,-1,Correct Rejection,0.282354399795,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_38,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,8,0,8,0,3,-1,Miss,0.266671800055,True,-1,stimulus__Yes-No Task_2019_Jun_12_1052_39,-1,False,2019_Jun_12_1052,Yes-No Task,,,
Yes-No Task,9,0,9,0,3,-1,Correct Rejection,0.349984799977,False,-1,stimulus__Yes-No Task_2019_Jun_12_1052_40,-1,False,2019_Jun_12_1052,Yes-No Task,,,
