Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,-1,2,null,11.0,-1,False Alarm,0.750695800001,False,True,stimulus_2IFCnew_2019_Jun_14_2316_1,stimulus_2IFCnew_2019_Jun_14_2316_2,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,1,0,1,0,0.617865200002,2,Yes,11.0,-1,Correct Rejection,0.7826279,False,True,stimulus_2IFCnew_2019_Jun_14_2316_3,stimulus_2IFCnew_2019_Jun_14_2316_4,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,2,0,2,0,0.600298499994,2,Yes,11.0,-1,Correct Rejection,0.734157400002,False,True,stimulus_2IFCnew_2019_Jun_14_2316_5,stimulus_2IFCnew_2019_Jun_14_2316_6,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,3,0,3,0,0.383552899999,1,No,11.0,-1,Hit,0.750543000002,True,False,stimulus_2IFCnew_2019_Jun_14_2316_7,stimulus_2IFCnew_2019_Jun_14_2316_8,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,4,0,4,0,0.317260199998,2,Yes,11.0,-1,Correct Rejection,0.650447799999,False,True,stimulus_2IFCnew_2019_Jun_14_2316_9,stimulus_2IFCnew_2019_Jun_14_2316_10,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,5,0,5,0,0.232963099996,1,No,11.0,-1,Hit,0.483614999997,True,False,stimulus_2IFCnew_2019_Jun_14_2316_11,stimulus_2IFCnew_2019_Jun_14_2316_12,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,6,0,6,0,0.2332265,1,No,11.0,-1,Hit,0.549488500001,True,False,stimulus_2IFCnew_2019_Jun_14_2316_13,stimulus_2IFCnew_2019_Jun_14_2316_14,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,7,0,7,0,0.217806599998,1,No,11.0,-1,Hit,0.383958800005,True,False,stimulus_2IFCnew_2019_Jun_14_2316_15,stimulus_2IFCnew_2019_Jun_14_2316_16,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,8,0,8,0,0.716194200002,8,No,11.0,-1,Correct Rejection,0.817323199997,False,True,stimulus_2IFCnew_2019_Jun_14_2316_17,stimulus_2IFCnew_2019_Jun_14_2316_18,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,9,0,9,0,0.649608799999,1,No,11.0,-1,Hit,0.850393699999,True,False,stimulus_2IFCnew_2019_Jun_14_2316_19,stimulus_2IFCnew_2019_Jun_14_2316_20,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,10,0,10,0,-1,1,No,11.0,-1,Hit,0.652018199995,True,False,stimulus_2IFCnew_2019_Jun_14_2316_21,stimulus_2IFCnew_2019_Jun_14_2316_22,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,11,0,11,0,-1,1,No,11.0,-1,Hit,0.517040499995,True,False,stimulus_2IFCnew_2019_Jun_14_2316_23,stimulus_2IFCnew_2019_Jun_14_2316_24,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,12,0,12,0,-1,1,No,11.0,-1,Hit,0.867209900003,True,False,stimulus_2IFCnew_2019_Jun_14_2316_25,stimulus_2IFCnew_2019_Jun_14_2316_26,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,13,0,13,0,0.7670593,3,No,11.0,-1,False Alarm,0.566504800001,False,True,stimulus_2IFCnew_2019_Jun_14_2316_27,stimulus_2IFCnew_2019_Jun_14_2316_28,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,14,0,14,0,-1,0,No,11.0,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_14_2316_29,stimulus_2IFCnew_2019_Jun_14_2316_30,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,15,0,15,0,-1,0,No,11.0,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_14_2316_31,stimulus_2IFCnew_2019_Jun_14_2316_32,False,2019_Jun_14_2316,2IFCnew,,,
2IFCnew,16,0,16,0,0.5005791,1,No,11.0,-1,Hit,0.4008502,True,False,stimulus_2IFCnew_2019_Jun_14_2316_33,stimulus_2IFCnew_2019_Jun_14_2316_34,False,2019_Jun_14_2316,2IFCnew,,,
