Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,0.40048880002,2,Yes,11.6,-1,Correct Rejection,0.367219600012,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_1,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_2,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,1,0,1,0,0.299721399962,1,No,11.6,-1,Hit,0.600412599975,True,False,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_3,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_4,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,2,0,2,0,0.367201099987,2,Yes,11.6,-1,Correct Rejection,0.500601699983,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_5,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_6,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,3,0,3,0,0.433720799978,2,Yes,11.6,-1,Correct Rejection,0.699713000038,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_7,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_8,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,4,0,4,0,0.267557799991,1,No,11.6,-1,Hit,0.404209600005,True,False,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_9,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_10,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,5,0,5,0,0.333541299973,1,No,11.6,-1,Hit,0.434084599954,True,False,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_11,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_12,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,6,0,6,0,0.333605399996,2,Yes,11.6,-1,Correct Rejection,0.534675400006,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_13,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_14,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,7,0,7,0,0.600383099983,5,Yes,11.6,-1,False Alarm,0.600786099967,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_15,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_16,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,8,0,8,0,0.333595100034,1,No,11.6,-1,Hit,0.533666100004,True,False,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_17,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_18,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,9,0,9,0,0.433867399988,5,Yes,11.6,-1,False Alarm,0.534886999987,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_19,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_20,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,10,0,10,0,-1,0,Yes,11.6,-1,No Answer,-1,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_21,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_22,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,11,0,11,0,0.267244599992,1,No,11.6,-1,Hit,0.533745000022,True,False,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_23,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_24,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,12,0,12,0,0.335040799982,2,Yes,11.6,-1,Correct Rejection,0.570002100023,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_25,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_26,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,13,0,13,0,0.333885099972,2,Yes,11.6,-1,Correct Rejection,0.601256199996,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_27,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_28,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,14,0,14,0,0.6003012,1,No,11.6,-1,Hit,0.536857599975,True,False,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_29,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_30,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,15,0,15,0,0.268548000022,2,Yes,11.6,-1,Correct Rejection,0.465619400027,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_31,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_32,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,16,0,16,0,0.366701100022,2,Yes,11.6,-1,Correct Rejection,0.667826199962,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_33,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_34,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,17,0,17,0,0.334170900052,2,Yes,11.6,-1,Correct Rejection,0.433889399981,False,True,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_35,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_36,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,18,0,18,0,0.334044800024,1,No,11.6,-1,Hit,0.500462999975,True,False,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_37,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_38,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,19,0,19,0,0.366858000052,1,No,11.6,-1,Hit,0.469443299982,True,False,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_39,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_40,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
2IFCnew,20,0,20,0,0.330494199996,1,No,11.6,-1,Hit,0.40047350002,True,False,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_41,stimulusKLRU16_2IFCnew_2019_Jun_17_1643_42,False,2019_Jun_17_1643,2IFCnew,3,KLRU16,
