Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,5.8,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_14_1527_1,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,1,0,1,0,11.2,-1,Miss,0.4005279,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_2,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,2,0,2,0,8.1,-1,Hit,0.233621400001,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_3,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,3,0,3,0,8.1,-1,Miss,0.4338693,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_4,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,4,0,4,0,5.8,-1,Hit,0.2335406,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_5,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,5,0,5,0,8.1,-1,False Alarm,0.267779899999,False,-1,stimulus__Yes-No Task_2019_Jun_14_1527_6,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,6,0,6,0,8.1,-1,Miss,0.1997439,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_7,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,7,0,7,0,13.9,-1,Hit,0.2668893,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_8,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,8,0,8,0,13.9,-1,Miss,0.2660169,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_9,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,9,0,9,0,11.2,-1,Hit,0.233524,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_10,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,10,0,10,0,5.8,-1,False Alarm,0.2006774,False,-1,stimulus__Yes-No Task_2019_Jun_14_1527_11,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,11,0,11,0,12.5,-1,Hit,0.2337608,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_12,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,12,0,12,0,16.9,-1,Hit,0.3005504,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_13,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,13,0,13,0,11.2,-1,Miss,0.2329744,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_14,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,14,0,14,0,13.9,-1,False Alarm,0.2327977,False,-1,stimulus__Yes-No Task_2019_Jun_14_1527_15,-1,True,2019_Jun_14_1527,Yes-No Task,,,
Yes-No Task,15,0,15,0,9.8,-1,Hit,0.2996489,True,-1,stimulus__Yes-No Task_2019_Jun_14_1527_16,-1,True,2019_Jun_14_1527,Yes-No Task,,,
