Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,7.5,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_12_1533_1,-1,True,2019_Jun_12_1533,Yes-No Task,,,
Yes-No Task,1,0,1,0,3.8,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_12_1533_2,-1,True,2019_Jun_12_1533,Yes-No Task,,,
Yes-No Task,2,0,2,0,7.5,-1,Hit,0.566638300195,True,-1,stimulus__Yes-No Task_2019_Jun_12_1533_3,-1,True,2019_Jun_12_1533,Yes-No Task,,,
Yes-No Task,3,0,3,0,7.5,-1,Miss,0.600565500092,True,-1,stimulus__Yes-No Task_2019_Jun_12_1533_4,-1,True,2019_Jun_12_1533,Yes-No Task,,,
Yes-No Task,4,0,4,0,5.8,-1,Miss,0.567302699899,True,-1,stimulus__Yes-No Task_2019_Jun_12_1533_5,-1,True,2019_Jun_12_1533,Yes-No Task,,,
Yes-No Task,5,0,5,0,5.8,-1,Miss,0.535061300034,True,-1,stimulus__Yes-No Task_2019_Jun_12_1533_6,-1,True,2019_Jun_12_1533,Yes-No Task,,,
Yes-No Task,6,0,6,0,9.1,-1,Correct Rejection,0.567230199929,False,-1,stimulus__Yes-No Task_2019_Jun_12_1533_7,-1,True,2019_Jun_12_1533,Yes-No Task,,,
Yes-No Task,7,0,7,0,1.4,-1,Miss,0.600711999927,True,-1,stimulus__Yes-No Task_2019_Jun_12_1533_8,-1,True,2019_Jun_12_1533,Yes-No Task,,,
Yes-No Task,8,0,8,0,9.1,-1,Hit,0.666472600074,True,-1,stimulus__Yes-No Task_2019_Jun_12_1533_9,-1,True,2019_Jun_12_1533,Yes-No Task,,,
Yes-No Task,9,0,9,0,5.8,-1,Correct Rejection,0.501707399962,False,-1,stimulus__Yes-No Task_2019_Jun_12_1533_10,-1,True,2019_Jun_12_1533,Yes-No Task,,,
