Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,5.0,-1,Hit,0.533494299976,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_1,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,1,0,1,0,5.0,-1,False Alarm,0.302078200039,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_2,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,2,0,2,0,5.0,-1,Miss,0.435848699883,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_3,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,3,0,3,0,5.0,-1,Correct Rejection,0.402798499912,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_4,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,4,0,4,0,5.0,-1,Hit,0.300489000045,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_5,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,5,0,5,0,5.0,-1,Miss,0.300532199908,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_6,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,6,0,6,0,5.0,-1,Correct Rejection,0.2662802001,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_7,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,7,0,7,0,5.0,-1,Hit,0.300516900141,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_8,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,8,0,8,0,5.0,-1,Correct Rejection,0.266690500081,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_9,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,9,0,9,0,5.0,-1,Hit,0.300462599844,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_10,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,10,0,10,0,5.0,-1,Correct Rejection,0.233602700057,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_11,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,11,0,11,0,5.0,-1,Correct Rejection,0.368274699897,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_12,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,12,0,12,0,5.0,-1,False Alarm,0.267416400136,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_13,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,13,0,13,0,5.0,-1,Miss,0.266726600006,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_14,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,14,0,14,0,5.0,-1,Miss,0.30231030006,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_15,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,15,0,15,0,5.0,-1,False Alarm,0.401974800043,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_16,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,16,0,16,0,5.0,-1,Correct Rejection,0.401553499978,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_17,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,17,0,17,0,5.0,-1,Miss,0.366811000044,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_18,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,18,0,18,0,5.0,-1,Miss,0.299233300146,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_19,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,19,0,19,0,5.0,-1,Hit,0.333761099959,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_20,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,20,0,20,0,5.0,-1,Hit,0.300170899834,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_21,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,21,0,21,0,5.0,-1,False Alarm,0.300851499895,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_22,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,22,0,22,0,5.0,-1,Miss,0.334090400022,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_23,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,23,0,23,0,5.0,-1,False Alarm,0.266979499953,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_24,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,24,0,24,0,5.0,-1,Miss,0.567114199977,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_25,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,25,0,25,0,5.0,-1,Correct Rejection,0.368557499954,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_26,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,26,0,26,0,5.0,-1,False Alarm,0.301080599893,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_27,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,27,0,27,0,5.0,-1,False Alarm,0.369122299831,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_28,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,28,0,28,0,5.0,-1,Correct Rejection,0.334023700096,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_29,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,29,0,29,0,5.0,-1,Hit,0.367487699958,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_30,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,30,0,30,0,5.0,-1,Miss,0.267288400093,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_31,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,31,0,31,0,5.0,-1,Hit,0.398760200012,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_32,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,32,0,32,0,5.0,-1,Miss,0.333748900099,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_33,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,33,0,33,0,5.0,-1,Hit,0.332574999891,True,-1,stimulus__Yes-No Task_2019_Jun_12_1445_34,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,34,0,34,0,5.0,-1,Correct Rejection,0.333058200078,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_35,-1,False,2019_Jun_12_1445,Yes-No Task,,,
Yes-No Task,35,0,35,0,5.0,-1,False Alarm,0.333547499962,False,-1,stimulus__Yes-No Task_2019_Jun_12_1445_36,-1,False,2019_Jun_12_1445,Yes-No Task,,,
