Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFC,0,0,0,0,11.1,-1,correct answer,0.433546799934,True,False,stimulus_2IFC_2019_Jul_03_1400_1,stimulus_2IFC_2019_Jul_03_1400_2,False,2019_Jul_03_1400,2IFC,,,
2IFC,1,0,1,0,11.1,-1,correct answer,0.433773600031,False,True,stimulus_2IFC_2019_Jul_03_1400_3,stimulus_2IFC_2019_Jul_03_1400_4,False,2019_Jul_03_1400,2IFC,,,
2IFC,2,0,2,0,11.1,-1,correct answer,0.466987600084,False,True,stimulus_2IFC_2019_Jul_03_1400_5,stimulus_2IFC_2019_Jul_03_1400_6,False,2019_Jul_03_1400,2IFC,,,
2IFC,3,0,3,0,11.1,-1,correct answer,0.367293699877,False,True,stimulus_2IFC_2019_Jul_03_1400_7,stimulus_2IFC_2019_Jul_03_1400_8,False,2019_Jul_03_1400,2IFC,,,
2IFC,4,0,4,0,11.1,-1,correct answer,0.400177700212,False,True,stimulus_2IFC_2019_Jul_03_1400_9,stimulus_2IFC_2019_Jul_03_1400_10,False,2019_Jul_03_1400,2IFC,,,
2IFC,0,0,0,0,9.8,-1,correct answer,0.567054699874,True,False,stimulus_2IFC_2019_Jul_03_1400_11,stimulus_2IFC_2019_Jul_03_1400_12,False,2019_Jul_03_1400,2IFC,,,
2IFC,1,0,1,0,9.8,-1,correct answer,0.300924000097,True,False,stimulus_2IFC_2019_Jul_03_1400_13,stimulus_2IFC_2019_Jul_03_1400_14,False,2019_Jul_03_1400,2IFC,,,
2IFC,2,0,2,0,9.8,-1,correct answer,0.434008599957,True,False,stimulus_2IFC_2019_Jul_03_1400_15,stimulus_2IFC_2019_Jul_03_1400_16,False,2019_Jul_03_1400,2IFC,,,
2IFC,3,0,3,0,9.8,-1,correct answer,0.368226699997,False,True,stimulus_2IFC_2019_Jul_03_1400_17,stimulus_2IFC_2019_Jul_03_1400_18,False,2019_Jul_03_1400,2IFC,,,
2IFC,4,0,4,0,9.8,-1,correct answer,0.30098629999,True,False,stimulus_2IFC_2019_Jul_03_1400_19,stimulus_2IFC_2019_Jul_03_1400_20,False,2019_Jul_03_1400,2IFC,,,
2IFC,0,0,0,0,2.7,-1,wrong answer,0.734068499878,True,False,stimulus_2IFC_2019_Jul_03_1400_21,stimulus_2IFC_2019_Jul_03_1400_22,False,2019_Jul_03_1400,2IFC,,,
2IFC,1,0,1,0,2.7,-1,correct answer,0.533852000022,False,True,stimulus_2IFC_2019_Jul_03_1400_23,stimulus_2IFC_2019_Jul_03_1400_24,False,2019_Jul_03_1400,2IFC,,,
2IFC,2,0,2,0,2.7,-1,correct answer,0.467628899962,True,False,stimulus_2IFC_2019_Jul_03_1400_25,stimulus_2IFC_2019_Jul_03_1400_26,False,2019_Jul_03_1400,2IFC,,,
2IFC,3,0,3,0,2.7,-1,wrong answer,0.468068500049,False,True,stimulus_2IFC_2019_Jul_03_1400_27,stimulus_2IFC_2019_Jul_03_1400_28,False,2019_Jul_03_1400,2IFC,,,
2IFC,4,0,4,0,2.7,-1,correct answer,0.700333900051,True,False,stimulus_2IFC_2019_Jul_03_1400_29,stimulus_2IFC_2019_Jul_03_1400_30,False,2019_Jul_03_1400,2IFC,,,
2IFC,0,0,0,0,8.8,-1,correct answer,0.567444199929,True,False,stimulus_2IFC_2019_Jul_03_1400_31,stimulus_2IFC_2019_Jul_03_1400_32,False,2019_Jul_03_1400,2IFC,,,
2IFC,1,0,1,0,8.8,-1,correct answer,0.366999699967,False,True,stimulus_2IFC_2019_Jul_03_1400_33,stimulus_2IFC_2019_Jul_03_1400_34,False,2019_Jul_03_1400,2IFC,,,
2IFC,2,0,2,0,8.8,-1,correct answer,0.567362000002,False,True,stimulus_2IFC_2019_Jul_03_1400_35,stimulus_2IFC_2019_Jul_03_1400_36,False,2019_Jul_03_1400,2IFC,,,
2IFC,3,0,3,0,8.8,-1,correct answer,0.299961599987,True,False,stimulus_2IFC_2019_Jul_03_1400_37,stimulus_2IFC_2019_Jul_03_1400_38,False,2019_Jul_03_1400,2IFC,,,
2IFC,4,0,4,0,8.8,-1,correct answer,0.266755300108,True,False,stimulus_2IFC_2019_Jul_03_1400_39,stimulus_2IFC_2019_Jul_03_1400_40,False,2019_Jul_03_1400,2IFC,,,
