Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFC,0,0,0,0,14.3,-1,correct answer,0.533488099929,False,True,stimulus_2IFC_2019_Jun_13_1203_1,stimulus_2IFC_2019_Jun_13_1203_2,False,2019_Jun_13_1203,2IFC,,,
2IFC,1,0,1,0,14.3,-1,correct answer,0.466448899824,True,False,stimulus_2IFC_2019_Jun_13_1203_3,stimulus_2IFC_2019_Jun_13_1203_4,False,2019_Jun_13_1203,2IFC,,,
2IFC,2,0,2,0,14.3,-1,correct answer,0.367229699856,True,False,stimulus_2IFC_2019_Jun_13_1203_5,stimulus_2IFC_2019_Jun_13_1203_6,False,2019_Jun_13_1203,2IFC,,,
2IFC,3,0,3,0,14.3,-1,correct answer,0.601500600111,True,False,stimulus_2IFC_2019_Jun_13_1203_7,stimulus_2IFC_2019_Jun_13_1203_8,False,2019_Jun_13_1203,2IFC,,,
2IFC,4,0,4,0,14.3,-1,correct answer,0.400616200175,True,False,stimulus_2IFC_2019_Jun_13_1203_9,stimulus_2IFC_2019_Jun_13_1203_10,False,2019_Jun_13_1203,2IFC,,,
2IFC,0,0,0,0,12.4,-1,correct answer,0.500671800226,False,True,stimulus_2IFC_2019_Jun_13_1203_11,stimulus_2IFC_2019_Jun_13_1203_12,False,2019_Jun_13_1203,2IFC,,,
2IFC,1,0,1,0,12.4,-1,correct answer,0.436400600011,False,True,stimulus_2IFC_2019_Jun_13_1203_13,stimulus_2IFC_2019_Jun_13_1203_14,False,2019_Jun_13_1203,2IFC,,,
2IFC,2,0,2,0,12.4,-1,correct answer,0.400488700019,False,True,stimulus_2IFC_2019_Jun_13_1203_15,stimulus_2IFC_2019_Jun_13_1203_16,False,2019_Jun_13_1203,2IFC,,,
2IFC,3,0,3,0,12.4,-1,correct answer,0.300602899864,True,False,stimulus_2IFC_2019_Jun_13_1203_17,stimulus_2IFC_2019_Jun_13_1203_18,False,2019_Jun_13_1203,2IFC,,,
2IFC,4,0,4,0,12.4,-1,correct answer,0.332884399919,False,True,stimulus_2IFC_2019_Jun_13_1203_19,stimulus_2IFC_2019_Jun_13_1203_20,False,2019_Jun_13_1203,2IFC,,,
2IFC,0,0,0,0,3.8,-1,correct answer,0.56763960002,False,True,stimulus_2IFC_2019_Jun_13_1203_21,stimulus_2IFC_2019_Jun_13_1203_22,False,2019_Jun_13_1203,2IFC,,,
2IFC,1,0,1,0,3.8,-1,wrong answer,0.467602599878,True,False,stimulus_2IFC_2019_Jun_13_1203_23,stimulus_2IFC_2019_Jun_13_1203_24,False,2019_Jun_13_1203,2IFC,,,
2IFC,2,0,2,0,3.8,-1,correct answer,0.534519500099,False,True,stimulus_2IFC_2019_Jun_13_1203_25,stimulus_2IFC_2019_Jun_13_1203_26,False,2019_Jun_13_1203,2IFC,,,
2IFC,3,0,3,0,3.8,-1,wrong answer,0.400812399806,False,True,stimulus_2IFC_2019_Jun_13_1203_27,stimulus_2IFC_2019_Jun_13_1203_28,False,2019_Jun_13_1203,2IFC,,,
2IFC,4,0,4,0,3.8,-1,correct answer,0.500241899863,False,True,stimulus_2IFC_2019_Jun_13_1203_29,stimulus_2IFC_2019_Jun_13_1203_30,False,2019_Jun_13_1203,2IFC,,,
