Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,-1,0,null,12.5,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_14_1554_1,stimulus_2IFCnew_2019_Jun_14_1554_2,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,1,0,1,0,-1,0,null,5.8,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_14_1554_3,stimulus_2IFCnew_2019_Jun_14_1554_4,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,2,0,2,0,-1,1,null,8.1,-1,Hit,0.0337224000004,True,False,stimulus_2IFCnew_2019_Jun_14_1554_5,stimulus_2IFCnew_2019_Jun_14_1554_6,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,3,0,3,0,0.401452300001,4,Yes,16.9,-1,Miss,0.500472,True,False,stimulus_2IFCnew_2019_Jun_14_1554_7,stimulus_2IFCnew_2019_Jun_14_1554_8,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,4,0,4,0,0.2340059,1,No,16.9,-1,Hit,0.4030745,True,False,stimulus_2IFCnew_2019_Jun_14_1554_9,stimulus_2IFCnew_2019_Jun_14_1554_10,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,5,0,5,0,0.1350288,3,No,11.2,-1,False Alarm,0.233367899999,False,True,stimulus_2IFCnew_2019_Jun_14_1554_11,stimulus_2IFCnew_2019_Jun_14_1554_12,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,6,0,6,0,0.1005813,1,No,16.9,-1,Hit,0.4667159,True,False,stimulus_2IFCnew_2019_Jun_14_1554_13,stimulus_2IFCnew_2019_Jun_14_1554_14,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,7,0,7,0,0.2003955,3,No,5.8,-1,False Alarm,0.6010479,False,True,stimulus_2IFCnew_2019_Jun_14_1554_15,stimulus_2IFCnew_2019_Jun_14_1554_16,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,8,0,8,0,0.232740400001,5,Yes,15.3,-1,False Alarm,0.4667269,False,True,stimulus_2IFCnew_2019_Jun_14_1554_17,stimulus_2IFCnew_2019_Jun_14_1554_18,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,9,0,9,0,0.533932599999,1,No,11.2,-1,Hit,0.433953,True,False,stimulus_2IFCnew_2019_Jun_14_1554_19,stimulus_2IFCnew_2019_Jun_14_1554_20,True,2019_Jun_14_1554,2IFCnew,,,
2IFCnew,10,0,10,0,0.5678858,7,Yes,5.8,-1,Hit,0.5332688,True,False,stimulus_2IFCnew_2019_Jun_14_1554_21,stimulus_2IFCnew_2019_Jun_14_1554_22,True,2019_Jun_14_1554,2IFCnew,,,
