Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,9,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_1,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,1,0,1,0,9,-1,Hit,0.734162200009,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_2,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,2,0,2,0,9,-1,False Alarm,0.634911800036,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_3,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,3,0,3,0,9,-1,Miss,0.467065099976,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_4,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,4,0,4,0,9,-1,Hit,0.433139300032,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_5,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,5,0,5,0,9,-1,Miss,0.600897800003,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_6,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,6,0,6,0,9,-1,Correct Rejection,0.733917500009,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_7,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,7,0,7,0,9,-1,Hit,0.567556200025,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_8,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,8,0,8,0,9,-1,Hit,0.83211899997,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_9,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,9,0,9,0,9,-1,Hit,0.567337999993,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_10,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,0,0,0,0,6,-1,Hit,0.433647700003,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_11,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,1,0,1,0,6,-1,Hit,0.467831299989,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_12,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,2,0,2,0,6,-1,Hit,0.400231400039,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_13,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,3,0,3,0,6,-1,Hit,0.36677969998,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_14,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,4,0,4,0,6,-1,False Alarm,0.367310100002,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_15,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,5,0,5,0,6,-1,Correct Rejection,0.534045699984,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_16,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,6,0,6,0,6,-1,Correct Rejection,0.568523800001,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_17,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,7,0,7,0,6,-1,Correct Rejection,0.534621700004,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_18,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,8,0,8,0,6,-1,Hit,0.635570100043,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_19,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,9,0,9,0,6,-1,Miss,0.50206259999,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_20,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,0,0,0,0,12,-1,False Alarm,0.5013607,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_21,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,1,0,1,0,12,-1,Correct Rejection,0.433459000022,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_22,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,2,0,2,0,12,-1,False Alarm,0.732929299993,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_23,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,3,0,3,0,12,-1,Hit,0.733845299983,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_24,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,4,0,4,0,12,-1,Hit,0.634110799991,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_25,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,5,0,5,0,12,-1,Hit,0.669081099972,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_26,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,6,0,6,0,12,-1,Correct Rejection,0.633940799977,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_27,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,7,0,7,0,12,-1,Correct Rejection,0.567288200022,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_28,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,8,0,8,0,12,-1,Correct Rejection,0.63420010003,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_29,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,9,0,9,0,12,-1,Correct Rejection,0.700548699999,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_30,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,0,0,0,0,3,-1,False Alarm,0.433375800028,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_31,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,1,0,1,0,3,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_32,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,2,0,2,0,3,-1,Miss,0.433065399993,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_33,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,3,0,3,0,3,-1,Hit,0.368559400027,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_34,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,4,0,4,0,3,-1,False Alarm,0.368172199989,False,-1,stimulus__Yes-No Task_2019_Jun_18_1203_35,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,5,0,5,0,3,-1,Miss,0.498616900004,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_36,-1,False,2019_Jun_18_1203,Yes-No Task,,,
Yes-No Task,6,0,6,0,3,-1,Hit,0.533875300025,True,-1,stimulus__Yes-No Task_2019_Jun_18_1203_37,-1,False,2019_Jun_18_1203,Yes-No Task,,,
