Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,9,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_1,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,1,0,1,0,9,-1,Correct Rejection,0.734014799993,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_2,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,2,0,2,0,12,-1,Miss,0.436586900003,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_3,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,3,0,3,0,3,-1,Correct Rejection,0.567475799995,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_4,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,4,0,4,0,9,-1,Correct Rejection,0.534934099996,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_5,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,5,0,5,0,9,-1,Correct Rejection,0.500553399994,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_6,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,6,0,6,0,12,-1,Hit,0.600468299992,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_7,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,7,0,7,0,12,-1,Correct Rejection,0.500652999996,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_8,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,8,0,8,0,12,-1,Miss,0.433065899997,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_9,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,9,0,9,0,9,-1,Hit,0.734290099994,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_10,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,10,0,10,0,12,-1,Hit,0.533987100003,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_11,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,11,0,11,0,12,-1,Miss,0.534464899974,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_12,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,12,0,12,0,6,-1,Correct Rejection,0.700540900027,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_13,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,13,0,13,0,12,-1,False Alarm,0.599130800023,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_14,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,14,0,14,0,6,-1,Miss,0.567455400014,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_15,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,15,0,15,0,6,-1,False Alarm,0.734434199985,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_16,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,16,0,16,0,12,-1,False Alarm,0.833964799996,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_17,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,17,0,17,0,9,-1,Hit,0.667305699986,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_18,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,18,0,18,0,3,-1,False Alarm,0.733510899998,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_19,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,19,0,19,0,12,-1,Hit,0.566912400012,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_20,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,0,0,0,0,9,-1,No Answer,-1,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_21,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,1,0,1,0,9,-1,Hit,0.601590799983,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_22,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,2,0,2,0,9,-1,False Alarm,0.601863599994,False,-1,stimulus__Yes-No Task_2019_Jun_17_1401_23,-1,True,2019_Jun_17_1401,Yes-No Task,,,
Yes-No Task,3,0,3,0,12,-1,Hit,0.471922800003,True,-1,stimulus__Yes-No Task_2019_Jun_17_1401_24,-1,True,2019_Jun_17_1401,Yes-No Task,,,
