Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,15,-1,Correct Rejection,0.435058099916,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_1,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,1,0,1,0,15,-1,Correct Rejection,0.334438200109,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_2,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,2,0,2,0,15,-1,Hit,0.399874299997,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_3,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,3,0,3,0,15,-1,Hit,0.466986400075,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_4,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,4,0,4,0,15,-1,Miss,0.36647680006,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_5,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,5,0,5,0,15,-1,Correct Rejection,0.433215500088,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_6,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,6,0,6,0,15,-1,Correct Rejection,0.433705599979,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_7,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,7,0,7,0,15,-1,False Alarm,0.601831200067,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_8,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,8,0,8,0,15,-1,Hit,0.500771100167,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_9,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,9,0,9,0,15,-1,Correct Rejection,0.467192500131,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_10,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,10,0,10,0,15,-1,Miss,0.433400999987,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_11,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,11,0,11,0,15,-1,Correct Rejection,0.534420399927,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_12,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,12,0,12,0,15,-1,Hit,0.400676600169,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_13,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,13,0,13,0,15,-1,Hit,0.433967400109,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_14,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,14,0,14,0,15,-1,Hit,0.432300999993,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_15,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,15,0,15,0,15,-1,Hit,0.467452600133,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_16,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,16,0,16,0,15,-1,Hit,0.400670700008,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_17,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,17,0,17,0,15,-1,Hit,0.500582499895,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_18,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,18,0,18,0,15,-1,False Alarm,0.500668100081,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_19,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,19,0,19,0,15,-1,Hit,0.467026299797,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_20,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,20,0,20,0,15,-1,Correct Rejection,0.534799500136,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_21,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,21,0,21,0,15,-1,Hit,0.433934699977,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_22,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,22,0,22,0,15,-1,Hit,0.500556600047,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_23,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,23,0,23,0,15,-1,False Alarm,0.401233599987,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_24,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,24,0,24,0,15,-1,False Alarm,0.700712600024,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_25,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,25,0,25,0,15,-1,Correct Rejection,0.400586399948,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_26,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,26,0,26,0,15,-1,Correct Rejection,0.5667634001,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_27,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,27,0,27,0,15,-1,Correct Rejection,0.633028200129,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_28,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,28,0,28,0,15,-1,Correct Rejection,0.466611400014,False,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_29,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,29,0,29,0,15,-1,Hit,0.567663900089,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_30,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,0,0,0,0,5,-1,Miss,0.499631900107,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_31,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,1,0,1,0,5,-1,Miss,0.368886800017,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_32,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,2,0,2,0,5,-1,Miss,0.367277000099,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_33,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
Yes-No Task,3,0,3,0,5,-1,Miss,0.667829400161,True,-1,stimulus_DIAN07_Yes-No Task_2019_Jun_13_1620_34,-1,False,2019_Jun_13_1620,Yes-No Task,1,DIAN07,
