Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFC,0,0,0,0,11.6,-1,correct answer,0.634792900004,False,True,stimulus_2IFC_2019_Jun_17_1606_1,stimulus_2IFC_2019_Jun_17_1606_2,False,2019_Jun_17_1606,2IFC,,,
2IFC,1,0,1,0,11.6,-1,correct answer,0.567339200003,False,True,stimulus_2IFC_2019_Jun_17_1606_3,stimulus_2IFC_2019_Jun_17_1606_4,False,2019_Jun_17_1606,2IFC,,,
2IFC,2,0,2,0,11.6,-1,correct answer,0.535620999988,True,False,stimulus_2IFC_2019_Jun_17_1606_5,stimulus_2IFC_2019_Jun_17_1606_6,False,2019_Jun_17_1606,2IFC,,,
2IFC,0,0,0,0,10.4,-1,no answer,-1,True,False,stimulus_2IFC_2019_Jun_17_1606_7,stimulus_2IFC_2019_Jun_17_1606_8,False,2019_Jun_17_1606,2IFC,,,
2IFC,1,0,1,0,10.4,-1,correct answer,0.600644399994,True,False,stimulus_2IFC_2019_Jun_17_1606_9,stimulus_2IFC_2019_Jun_17_1606_10,False,2019_Jun_17_1606,2IFC,,,
2IFC,2,0,2,0,10.4,-1,no answer,-1,False,True,stimulus_2IFC_2019_Jun_17_1606_11,stimulus_2IFC_2019_Jun_17_1606_12,False,2019_Jun_17_1606,2IFC,,,
2IFC,0,0,0,0,9.3,-1,correct answer,0.634255499986,False,True,stimulus_2IFC_2019_Jun_17_1606_13,stimulus_2IFC_2019_Jun_17_1606_14,False,2019_Jun_17_1606,2IFC,,,
2IFC,1,0,1,0,9.3,-1,correct answer,0.533729100018,True,False,stimulus_2IFC_2019_Jun_17_1606_15,stimulus_2IFC_2019_Jun_17_1606_16,False,2019_Jun_17_1606,2IFC,,,
2IFC,2,0,2,0,9.3,-1,correct answer,0.534176199988,False,True,stimulus_2IFC_2019_Jun_17_1606_17,stimulus_2IFC_2019_Jun_17_1606_18,False,2019_Jun_17_1606,2IFC,,,
2IFC,0,0,0,0,8.4,-1,correct answer,0.633228899969,False,True,stimulus_2IFC_2019_Jun_17_1606_19,stimulus_2IFC_2019_Jun_17_1606_20,False,2019_Jun_17_1606,2IFC,,,
2IFC,1,0,1,0,8.4,-1,correct answer,0.566324900021,True,False,stimulus_2IFC_2019_Jun_17_1606_21,stimulus_2IFC_2019_Jun_17_1606_22,False,2019_Jun_17_1606,2IFC,,,
2IFC,2,0,2,0,8.4,-1,correct answer,0.599671899981,False,True,stimulus_2IFC_2019_Jun_17_1606_23,stimulus_2IFC_2019_Jun_17_1606_24,False,2019_Jun_17_1606,2IFC,,,
2IFC,0,0,0,0,3.5,-1,correct answer,0.700834400021,True,False,stimulus_2IFC_2019_Jun_17_1606_25,stimulus_2IFC_2019_Jun_17_1606_26,False,2019_Jun_17_1606,2IFC,,,
2IFC,1,0,1,0,3.5,-1,wrong answer,0.634061400022,False,True,stimulus_2IFC_2019_Jun_17_1606_27,stimulus_2IFC_2019_Jun_17_1606_28,False,2019_Jun_17_1606,2IFC,,,
2IFC,2,0,2,0,3.5,-1,correct answer,0.534080099955,False,True,stimulus_2IFC_2019_Jun_17_1606_29,stimulus_2IFC_2019_Jun_17_1606_30,False,2019_Jun_17_1606,2IFC,,,
2IFC,0,0,0,0,7.4,-1,correct answer,0.700624499994,True,False,stimulus_2IFC_2019_Jun_17_1606_31,stimulus_2IFC_2019_Jun_17_1606_32,False,2019_Jun_17_1606,2IFC,,,
2IFC,1,0,1,0,7.4,-1,no answer,-1,False,True,stimulus_2IFC_2019_Jun_17_1606_33,stimulus_2IFC_2019_Jun_17_1606_34,False,2019_Jun_17_1606,2IFC,,,
2IFC,2,0,2,0,7.4,-1,wrong answer,0.734042200027,True,False,stimulus_2IFC_2019_Jun_17_1606_35,stimulus_2IFC_2019_Jun_17_1606_36,False,2019_Jun_17_1606,2IFC,,,
2IFC,0,0,0,0,5.1,-1,correct answer,0.700810200011,True,False,stimulus_2IFC_2019_Jun_17_1606_37,stimulus_2IFC_2019_Jun_17_1606_38,False,2019_Jun_17_1606,2IFC,,,
2IFC,1,0,1,0,5.1,-1,correct answer,0.767771499988,True,False,stimulus_2IFC_2019_Jun_17_1606_39,stimulus_2IFC_2019_Jun_17_1606_40,False,2019_Jun_17_1606,2IFC,,,
2IFC,2,0,2,0,5.1,-1,correct answer,0.666875700001,False,True,stimulus_2IFC_2019_Jun_17_1606_41,stimulus_2IFC_2019_Jun_17_1606_42,False,2019_Jun_17_1606,2IFC,,,
2IFC,0,0,0,0,6.4,-1,correct answer,0.767985299986,False,True,stimulus_2IFC_2019_Jun_17_1606_43,stimulus_2IFC_2019_Jun_17_1606_44,False,2019_Jun_17_1606,2IFC,,,
2IFC,1,0,1,0,6.4,-1,correct answer,0.700964200019,False,True,stimulus_2IFC_2019_Jun_17_1606_45,stimulus_2IFC_2019_Jun_17_1606_46,False,2019_Jun_17_1606,2IFC,,,
2IFC,2,0,2,0,6.4,-1,correct answer,0.634198199958,False,True,stimulus_2IFC_2019_Jun_17_1606_47,stimulus_2IFC_2019_Jun_17_1606_48,False,2019_Jun_17_1606,2IFC,,,
