Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,0.901244400069,1,No,5,-1,Hit,0.834477599943,True,False,stimulus_2IFCnew_2019_Jun_12_1706_1,stimulus_2IFCnew_2019_Jun_12_1706_2,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,1,0,1,0,-1,0,No,3.7,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_12_1706_3,stimulus_2IFCnew_2019_Jun_12_1706_4,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,2,0,2,0,0.564293100033,3,No,1.4,-1,False Alarm,0.499792000046,False,True,stimulus_2IFCnew_2019_Jun_12_1706_5,stimulus_2IFCnew_2019_Jun_12_1706_6,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,3,0,3,0,-1,0,No,4.4,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_12_1706_7,stimulus_2IFCnew_2019_Jun_12_1706_8,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,4,0,4,0,0.432297500083,7,Yes,3,-1,Hit,0.033475499833,True,False,stimulus_2IFCnew_2019_Jun_12_1706_9,stimulus_2IFCnew_2019_Jun_12_1706_10,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,5,0,5,0,-1,1,Yes,3.7,-1,Hit,0.600263,True,False,stimulus_2IFCnew_2019_Jun_12_1706_11,stimulus_2IFCnew_2019_Jun_12_1706_12,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,6,0,6,0,-1,3,Yes,3.7,-1,Correct Rejection,0.668832000112,False,True,stimulus_2IFCnew_2019_Jun_12_1706_13,stimulus_2IFCnew_2019_Jun_12_1706_14,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,7,0,7,0,-1,0,Yes,5.7,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_12_1706_15,stimulus_2IFCnew_2019_Jun_12_1706_16,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,8,0,8,0,0.400437299861,6,No,5,-1,Miss,0.431999700144,True,False,stimulus_2IFCnew_2019_Jun_12_1706_17,stimulus_2IFCnew_2019_Jun_12_1706_18,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,9,0,9,0,-1,0,No,2.2,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_12_1706_19,stimulus_2IFCnew_2019_Jun_12_1706_20,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,10,0,10,0,-1,0,No,3,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_12_1706_21,stimulus_2IFCnew_2019_Jun_12_1706_22,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,11,0,11,0,-1,2,No,3.7,-1,False Alarm,0.635289500002,False,True,stimulus_2IFCnew_2019_Jun_12_1706_23,stimulus_2IFCnew_2019_Jun_12_1706_24,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,12,0,12,0,0.766361800022,5,Yes,2.2,-1,False Alarm,0.701021499932,False,True,stimulus_2IFCnew_2019_Jun_12_1706_25,stimulus_2IFCnew_2019_Jun_12_1706_26,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,13,0,13,0,0.566498399945,8,No,3.7,-1,Correct Rejection,0.800225199899,False,True,stimulus_2IFCnew_2019_Jun_12_1706_27,stimulus_2IFCnew_2019_Jun_12_1706_28,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,14,0,14,0,-1,1,No,6.6,-1,Hit,0.733376499964,True,False,stimulus_2IFCnew_2019_Jun_12_1706_29,stimulus_2IFCnew_2019_Jun_12_1706_30,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,15,0,15,0,-1,1,No,3.7,-1,Hit,0.601187399821,True,False,stimulus_2IFCnew_2019_Jun_12_1706_31,stimulus_2IFCnew_2019_Jun_12_1706_32,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,16,0,16,0,0.800854100147,5,Yes,3.7,-1,False Alarm,0.500938800164,False,True,stimulus_2IFCnew_2019_Jun_12_1706_33,stimulus_2IFCnew_2019_Jun_12_1706_34,True,2019_Jun_12_1706,2IFCnew,,,
2IFCnew,17,0,17,0,-1,2,Yes,1.4,-1,False Alarm,0.600615599891,False,True,stimulus_2IFCnew_2019_Jun_12_1706_35,stimulus_2IFCnew_2019_Jun_12_1706_36,True,2019_Jun_12_1706,2IFCnew,,,
