Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,2.5,-1,Correct Rejection,0.400058599887,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_1,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,1,0,1,0,8.2,-1,Hit,0.597998399986,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_2,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,2,0,2,0,2.6,-1,Correct Rejection,0.367023500148,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_3,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,3,0,3,0,2.5,-1,Hit,0.300591600128,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_4,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,4,0,4,0,2.6,-1,Correct Rejection,0.201611999888,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_5,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,0,0,0,0,2.6,-1,Miss,0.398981899954,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_6,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,1,0,1,0,3.8,-1,Miss,0.535388000077,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_7,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,2,0,2,0,8.2,-1,Correct Rejection,0.40481769992,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_8,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,3,0,3,0,8.2,-1,Correct Rejection,0.367864400148,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_9,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,4,0,4,0,6,-1,Correct Rejection,0.532436899841,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_10,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,0,0,0,0,3.8,-1,Correct Rejection,0.534022699809,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_11,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,1,0,1,0,3.8,-1,False Alarm,0.466758300085,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_12,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,2,0,2,0,5,-1,Correct Rejection,0.602182000177,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_13,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,3,0,3,0,7,-1,Hit,0.634384199977,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_14,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,4,0,4,0,8.2,-1,Correct Rejection,0.699735299917,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_15,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,0,0,0,0,8.2,-1,Correct Rejection,0.367185899988,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_16,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,1,0,1,0,5,-1,False Alarm,0.367390600033,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_17,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,2,0,2,0,7,-1,Hit,0.599711999996,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_18,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,3,0,3,0,2.6,-1,Correct Rejection,0.366325000068,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_19,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,4,0,4,0,2.5,-1,False Alarm,0.430311399978,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_20,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,0,0,0,0,7,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_21,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,1,0,1,0,8.2,-1,Correct Rejection,0.298826100072,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_22,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,2,0,2,0,8.2,-1,Correct Rejection,0.499564700061,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_23,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,3,0,3,0,9.7,-1,Correct Rejection,0.369096999988,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_24,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,4,0,4,0,2.5,-1,Hit,0.533747100038,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_25,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,0,0,0,0,3.8,-1,Correct Rejection,0.335968300002,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_26,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,1,0,1,0,6,-1,Correct Rejection,0.267709100153,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_27,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,2,0,2,0,6,-1,Miss,0.295873099938,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_28,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,3,0,3,0,2.6,-1,Miss,0.565684100147,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_29,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,4,0,4,0,3.8,-1,Miss,0.40070150001,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_30,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,0,0,0,0,6,-1,Miss,0.366229199804,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_31,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,1,0,1,0,5,-1,Miss,0.6007848999,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_32,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,2,0,2,0,9.7,-1,Correct Rejection,0.734157100087,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_33,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,3,0,3,0,8.2,-1,Correct Rejection,0.535903800046,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_34,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,4,0,4,0,9.7,-1,Correct Rejection,0.43480259995,False,-1,stimulus__Yes-No Task_2019_Jun_12_1108_35,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,0,0,0,0,5,-1,Miss,0.400438700104,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_36,-1,True,2019_Jun_12_1108,Yes-No Task,,,
Yes-No Task,1,0,1,0,6,-1,Miss,0.335223600036,True,-1,stimulus__Yes-No Task_2019_Jun_12_1108_37,-1,True,2019_Jun_12_1108,Yes-No Task,,,
