Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,0.567565199919,6,No,11.1,-1,Miss,0.600658999989,True,False,stimulus_2IFCnew_2019_Jul_03_1430_1,stimulus_2IFCnew_2019_Jul_03_1430_2,False,2019_Jul_03_1430,2IFCnew,,,
2IFCnew,1,0,1,0,-1,0,No,11.1,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jul_03_1430_3,stimulus_2IFCnew_2019_Jul_03_1430_4,False,2019_Jul_03_1430,2IFCnew,,,
2IFCnew,2,0,2,0,0.567612699931,1,No,11.1,-1,Hit,0.80288909981,True,False,stimulus_2IFCnew_2019_Jul_03_1430_5,stimulus_2IFCnew_2019_Jul_03_1430_6,False,2019_Jul_03_1430,2IFCnew,,,
2IFCnew,3,0,3,0,-1,1,No,11.1,-1,Hit,0.567413700046,True,False,stimulus_2IFCnew_2019_Jul_03_1430_7,stimulus_2IFCnew_2019_Jul_03_1430_8,False,2019_Jul_03_1430,2IFCnew,,,
2IFCnew,4,0,4,0,-1,0,No,11.1,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jul_03_1430_9,stimulus_2IFCnew_2019_Jul_03_1430_10,False,2019_Jul_03_1430,2IFCnew,,,
2IFCnew,0,0,0,0,-1,0,No,9.8,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jul_03_1430_11,stimulus_2IFCnew_2019_Jul_03_1430_12,False,2019_Jul_03_1430,2IFCnew,,,
2IFCnew,1,0,1,0,0.467359700007,1,No,9.8,-1,Hit,0.434232000029,True,False,stimulus_2IFCnew_2019_Jul_03_1430_13,stimulus_2IFCnew_2019_Jul_03_1430_14,False,2019_Jul_03_1430,2IFCnew,,,
2IFCnew,2,0,2,0,0.600732699968,3,No,9.8,-1,False Alarm,0.566775900079,False,True,stimulus_2IFCnew_2019_Jul_03_1430_15,stimulus_2IFCnew_2019_Jul_03_1430_16,False,2019_Jul_03_1430,2IFCnew,,,
2IFCnew,3,0,3,0,0.600684300065,2,Yes,9.8,-1,Correct Rejection,0.835247199982,False,True,stimulus_2IFCnew_2019_Jul_03_1430_17,stimulus_2IFCnew_2019_Jul_03_1430_18,False,2019_Jul_03_1430,2IFCnew,,,
2IFCnew,4,0,4,0,0.400936299935,2,Yes,9.8,-1,Correct Rejection,0.633741200203,False,True,stimulus_2IFCnew_2019_Jul_03_1430_19,stimulus_2IFCnew_2019_Jul_03_1430_20,False,2019_Jul_03_1430,2IFCnew,,,
