Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFC,0,0,0,0,5,-1,no answer,-1,True,False,stimulus_2IFC_2019_Jun_12_1110_1,stimulus_2IFC_2019_Jun_12_1110_2,True,2019_Jun_12_1110,2IFC,,,
2IFC,1,0,1,0,5,-1,correct answer,0.699911699863,True,False,stimulus_2IFC_2019_Jun_12_1110_3,stimulus_2IFC_2019_Jun_12_1110_4,True,2019_Jun_12_1110,2IFC,,,
2IFC,2,0,2,0,8.2,-1,correct answer,0.600712999934,False,True,stimulus_2IFC_2019_Jun_12_1110_5,stimulus_2IFC_2019_Jun_12_1110_6,True,2019_Jun_12_1110,2IFC,,,
2IFC,3,0,3,0,5,-1,correct answer,0.499542300124,False,True,stimulus_2IFC_2019_Jun_12_1110_7,stimulus_2IFC_2019_Jun_12_1110_8,True,2019_Jun_12_1110,2IFC,,,
2IFC,4,0,4,0,8.2,-1,correct answer,0.53429109999,False,True,stimulus_2IFC_2019_Jun_12_1110_9,stimulus_2IFC_2019_Jun_12_1110_10,True,2019_Jun_12_1110,2IFC,,,
2IFC,0,0,0,0,7,-1,wrong answer,0.534281099914,True,False,stimulus_2IFC_2019_Jun_12_1110_11,stimulus_2IFC_2019_Jun_12_1110_12,True,2019_Jun_12_1110,2IFC,,,
2IFC,1,0,1,0,2.5,-1,correct answer,0.76777060004,True,False,stimulus_2IFC_2019_Jun_12_1110_13,stimulus_2IFC_2019_Jun_12_1110_14,True,2019_Jun_12_1110,2IFC,,,
2IFC,2,0,2,0,2.5,-1,wrong answer,0.499855299946,False,True,stimulus_2IFC_2019_Jun_12_1110_15,stimulus_2IFC_2019_Jun_12_1110_16,True,2019_Jun_12_1110,2IFC,,,
2IFC,3,0,3,0,6,-1,correct answer,0.533697099891,True,False,stimulus_2IFC_2019_Jun_12_1110_17,stimulus_2IFC_2019_Jun_12_1110_18,True,2019_Jun_12_1110,2IFC,,,
2IFC,4,0,4,0,3.8,-1,correct answer,0.435245000059,False,True,stimulus_2IFC_2019_Jun_12_1110_19,stimulus_2IFC_2019_Jun_12_1110_20,True,2019_Jun_12_1110,2IFC,,,
2IFC,0,0,0,0,9.7,-1,wrong answer,0.102268400136,False,True,stimulus_2IFC_2019_Jun_12_1110_21,stimulus_2IFC_2019_Jun_12_1110_22,True,2019_Jun_12_1110,2IFC,,,
2IFC,1,0,1,0,3.8,-1,correct answer,0.400327199837,False,True,stimulus_2IFC_2019_Jun_12_1110_23,stimulus_2IFC_2019_Jun_12_1110_24,True,2019_Jun_12_1110,2IFC,,,
2IFC,2,0,2,0,5,-1,correct answer,0.399121399969,True,False,stimulus_2IFC_2019_Jun_12_1110_25,stimulus_2IFC_2019_Jun_12_1110_26,True,2019_Jun_12_1110,2IFC,,,
2IFC,3,0,3,0,2.6,-1,correct answer,0.43395960005,False,True,stimulus_2IFC_2019_Jun_12_1110_27,stimulus_2IFC_2019_Jun_12_1110_28,True,2019_Jun_12_1110,2IFC,,,
2IFC,4,0,4,0,2.6,-1,correct answer,0.570379100041,False,True,stimulus_2IFC_2019_Jun_12_1110_29,stimulus_2IFC_2019_Jun_12_1110_30,True,2019_Jun_12_1110,2IFC,,,
2IFC,0,0,0,0,8.2,-1,correct answer,0.666076899972,False,True,stimulus_2IFC_2019_Jun_12_1110_31,stimulus_2IFC_2019_Jun_12_1110_32,True,2019_Jun_12_1110,2IFC,,,
