Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,9,-1,Miss,0.467375200009,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_1,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,1,0,1,0,9,-1,Miss,0.30096890009,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_2,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,2,0,2,0,9,-1,Miss,0.300562700024,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_3,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,3,0,3,0,9,-1,Miss,0.300344799878,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_4,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,4,0,4,0,9,-1,Correct Rejection,0.266541399993,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_5,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,5,0,5,0,9,-1,Miss,0.26691929996,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_6,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,6,0,6,0,9,-1,Correct Rejection,0.267077700002,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_7,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,7,0,7,0,9,-1,Miss,0.400633499958,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_8,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,8,0,8,0,9,-1,Miss,0.435658999952,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_9,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,9,0,9,0,9,-1,Correct Rejection,0.367850499926,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_10,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,10,0,10,0,9,-1,Correct Rejection,0.334433800075,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_11,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,11,0,11,0,9,-1,Correct Rejection,0.333926099818,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_12,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,12,0,12,0,9,-1,Miss,0.367074799957,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_13,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,13,0,13,0,9,-1,Correct Rejection,0.267864400055,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_14,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,14,0,14,0,9,-1,Correct Rejection,0.23372810008,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_15,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,15,0,15,0,9,-1,Correct Rejection,0.3016123001,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_16,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,16,0,16,0,9,-1,Correct Rejection,0.235309199896,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_17,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,17,0,17,0,9,-1,Correct Rejection,0.333546800073,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_18,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,18,0,18,0,9,-1,Miss,0.267166199861,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_19,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,19,0,19,0,9,-1,Miss,0.3004176002,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_20,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,0,0,0,0,6,-1,No Answer,-1,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_21,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,1,0,1,0,6,-1,Correct Rejection,0.36670959997,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_22,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,2,0,2,0,6,-1,Correct Rejection,0.332195899915,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_23,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,3,0,3,0,6,-1,Miss,0.30025770003,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_24,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,4,0,4,0,6,-1,Miss,0.300141899846,True,-1,stimulus__Yes-No Task_2019_Jun_13_1610_25,-1,False,2019_Jun_13_1610,Yes-No Task,,,
Yes-No Task,5,0,5,0,6,-1,Correct Rejection,0.299675900023,False,-1,stimulus__Yes-No Task_2019_Jun_13_1610_26,-1,False,2019_Jun_13_1610,Yes-No Task,,,
