Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,5,-1,Correct Rejection,0.400535300141,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_1,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,1,0,1,0,7,-1,Correct Rejection,0.433997099986,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_2,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,2,0,2,0,3.8,-1,Correct Rejection,0.399113299791,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_3,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,3,0,3,0,8.2,-1,Correct Rejection,0.400677799946,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_4,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,4,0,4,0,2.5,-1,Correct Rejection,0.299763099989,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_5,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,5,0,5,0,2.5,-1,Correct Rejection,0.266945999814,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_6,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,6,0,6,0,8.2,-1,Correct Rejection,0.333699800074,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_7,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,7,0,7,0,2.5,-1,Miss,0.333698600065,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_8,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,8,0,8,0,8.2,-1,False Alarm,0.466916900128,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_9,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,9,0,9,0,2.6,-1,Miss,0.500817999942,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_10,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,10,0,10,0,2.5,-1,Hit,0.400748400018,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_11,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,11,0,11,0,8.2,-1,Correct Rejection,0.533469299786,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_12,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,12,0,12,0,3.8,-1,Correct Rejection,0.733244800009,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_13,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,13,0,13,0,3.8,-1,Miss,0.500603500055,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_14,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,14,0,14,0,9.7,-1,Correct Rejection,0.665700500133,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_15,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,15,0,15,0,5,-1,Hit,0.600584400119,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_16,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,16,0,16,0,2.5,-1,Correct Rejection,0.500584200025,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_17,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,17,0,17,0,8.2,-1,Correct Rejection,0.467278700089,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_18,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,18,0,18,0,6,-1,Hit,0.567482699873,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_19,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,19,0,19,0,8.2,-1,Correct Rejection,0.500421399949,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_20,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,20,0,20,0,6,-1,Miss,0.567034500185,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_21,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,21,0,21,0,2.6,-1,Hit,0.602104099933,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_22,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,22,0,22,0,7,-1,Hit,0.534189699916,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_23,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,23,0,23,0,6,-1,Correct Rejection,0.634724700125,False,-1,stimulus__Yes-No Task_2019_Jun_12_1210_24,-1,True,2019_Jun_12_1210,Yes-No Task,,,
Yes-No Task,24,0,24,0,7,-1,Miss,0.500086300075,True,-1,stimulus__Yes-No Task_2019_Jun_12_1210_25,-1,True,2019_Jun_12_1210,Yes-No Task,,,
