Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,0.901065499987,4,Yes,5.7,-1,Miss,0.700182900007,True,False,stimulus_2IFCnew_2019_Jun_17_1445_1,stimulus_2IFCnew_2019_Jun_17_1445_2,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,1,0,1,0,-1,0,Yes,9.6,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_17_1445_3,stimulus_2IFCnew_2019_Jun_17_1445_4,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,2,0,2,0,-1,2,Yes,7.6,-1,False Alarm,0.734376900014,False,True,stimulus_2IFCnew_2019_Jun_17_1445_5,stimulus_2IFCnew_2019_Jun_17_1445_6,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,3,0,3,0,-1,0,Yes,7.6,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_17_1445_7,stimulus_2IFCnew_2019_Jun_17_1445_8,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,4,0,4,0,0.567076000036,1,No,4.5,-1,Hit,0.667611500015,True,False,stimulus_2IFCnew_2019_Jun_17_1445_9,stimulus_2IFCnew_2019_Jun_17_1445_10,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,5,0,5,0,0.601306199969,2,Yes,6.7,-1,Correct Rejection,0.868893900013,False,True,stimulus_2IFCnew_2019_Jun_17_1445_11,stimulus_2IFCnew_2019_Jun_17_1445_12,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,6,0,6,0,0.567065600015,2,Yes,7.6,-1,Correct Rejection,0.767388699984,False,True,stimulus_2IFCnew_2019_Jun_17_1445_13,stimulus_2IFCnew_2019_Jun_17_1445_14,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,7,0,7,0,0.567041600007,3,No,4.5,-1,False Alarm,0.80086290004,False,True,stimulus_2IFCnew_2019_Jun_17_1445_15,stimulus_2IFCnew_2019_Jun_17_1445_16,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,8,0,8,0,0.534279400017,2,Yes,10.7,-1,Correct Rejection,0.767378900026,False,True,stimulus_2IFCnew_2019_Jun_17_1445_17,stimulus_2IFCnew_2019_Jun_17_1445_18,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,9,0,9,0,0.73751919996,2,Yes,2.9,-1,Correct Rejection,0.867272100004,False,True,stimulus_2IFCnew_2019_Jun_17_1445_19,stimulus_2IFCnew_2019_Jun_17_1445_20,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,10,0,10,0,0.434041600034,1,No,7.6,-1,Hit,0.7673679,True,False,stimulus_2IFCnew_2019_Jun_17_1445_21,stimulus_2IFCnew_2019_Jun_17_1445_22,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,11,0,11,0,0.537164299982,3,No,2.9,-1,False Alarm,0.76759090001,False,True,stimulus_2IFCnew_2019_Jun_17_1445_23,stimulus_2IFCnew_2019_Jun_17_1445_24,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,12,0,12,0,-1,0,No,4.5,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_17_1445_25,stimulus_2IFCnew_2019_Jun_17_1445_26,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,13,0,13,0,0.831726400007,3,No,2.9,-1,False Alarm,0.66540529998,False,True,stimulus_2IFCnew_2019_Jun_17_1445_27,stimulus_2IFCnew_2019_Jun_17_1445_28,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,14,0,14,0,-1,0,No,7.6,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_17_1445_29,stimulus_2IFCnew_2019_Jun_17_1445_30,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,15,0,15,0,0.73450000002,5,Yes,10.7,-1,False Alarm,0.667291299964,False,True,stimulus_2IFCnew_2019_Jun_17_1445_31,stimulus_2IFCnew_2019_Jun_17_1445_32,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,16,0,16,0,-1,0,Yes,8.6,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_17_1445_33,stimulus_2IFCnew_2019_Jun_17_1445_34,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,17,0,17,0,0.567077799991,2,Yes,7.6,-1,Correct Rejection,0.769077499979,False,True,stimulus_2IFCnew_2019_Jun_17_1445_35,stimulus_2IFCnew_2019_Jun_17_1445_36,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,18,0,18,0,0.734192500007,3,No,4.5,-1,False Alarm,0.868235100002,False,True,stimulus_2IFCnew_2019_Jun_17_1445_37,stimulus_2IFCnew_2019_Jun_17_1445_38,True,2019_Jun_17_1445,2IFCnew,,,
2IFCnew,19,0,19,0,-1,0,No,5.7,-1,No Answer,-1,False,True,stimulus_2IFCnew_2019_Jun_17_1445_39,stimulus_2IFCnew_2019_Jun_17_1445_40,True,2019_Jun_17_1445,2IFCnew,,,
