Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,0.333244000096,4,Yes,14.3,-1,Miss,0.533806500025,True,False,stimulus_2IFCnew_2019_Jun_13_1251_1,stimulus_2IFCnew_2019_Jun_13_1251_2,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,1,0,1,0,0.266944899922,1,No,14.3,-1,Hit,0.534211199963,True,False,stimulus_2IFCnew_2019_Jun_13_1251_3,stimulus_2IFCnew_2019_Jun_13_1251_4,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,2,0,2,0,0.300228600157,6,No,14.3,-1,Miss,0.533684500027,True,False,stimulus_2IFCnew_2019_Jun_13_1251_5,stimulus_2IFCnew_2019_Jun_13_1251_6,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,3,0,3,0,0.267436699942,1,No,14.3,-1,Hit,0.434681399958,True,False,stimulus_2IFCnew_2019_Jun_13_1251_7,stimulus_2IFCnew_2019_Jun_13_1251_8,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,4,0,4,0,0.300699899904,6,No,14.3,-1,Miss,0.701326500159,True,False,stimulus_2IFCnew_2019_Jun_13_1251_9,stimulus_2IFCnew_2019_Jun_13_1251_10,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,0,0,0,0,0.901651199907,8,No,12.4,-1,Correct Rejection,0.733569300035,False,True,stimulus_2IFCnew_2019_Jun_13_1251_11,stimulus_2IFCnew_2019_Jun_13_1251_12,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,1,0,1,0,0.30020710011,2,Yes,12.4,-1,Correct Rejection,0.533322100062,False,True,stimulus_2IFCnew_2019_Jun_13_1251_13,stimulus_2IFCnew_2019_Jun_13_1251_14,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,2,0,2,0,0.268020200077,1,No,12.4,-1,Hit,0.567403600086,True,False,stimulus_2IFCnew_2019_Jun_13_1251_15,stimulus_2IFCnew_2019_Jun_13_1251_16,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,3,0,3,0,0.20133179985,2,Yes,12.4,-1,Correct Rejection,0.534474099986,False,True,stimulus_2IFCnew_2019_Jun_13_1251_17,stimulus_2IFCnew_2019_Jun_13_1251_18,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,4,0,4,0,0.200303399935,1,No,12.4,-1,Hit,0.700974399922,True,False,stimulus_2IFCnew_2019_Jun_13_1251_19,stimulus_2IFCnew_2019_Jun_13_1251_20,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,0,0,0,0,-1,0,No,3.8,-1,No Answer,-1,True,False,stimulus_2IFCnew_2019_Jun_13_1251_21,stimulus_2IFCnew_2019_Jun_13_1251_22,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,1,0,1,0,0.300248400075,2,Yes,3.8,-1,Correct Rejection,0.500076800119,False,True,stimulus_2IFCnew_2019_Jun_13_1251_23,stimulus_2IFCnew_2019_Jun_13_1251_24,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,2,0,2,0,0.132709200028,4,Yes,3.8,-1,Miss,0.568005300127,True,False,stimulus_2IFCnew_2019_Jun_13_1251_25,stimulus_2IFCnew_2019_Jun_13_1251_26,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,3,0,3,0,0.0670570998918,3,No,3.8,-1,False Alarm,0.500670399982,False,True,stimulus_2IFCnew_2019_Jun_13_1251_27,stimulus_2IFCnew_2019_Jun_13_1251_28,False,2019_Jun_13_1251,2IFCnew,,,
2IFCnew,4,0,4,0,0.0671059000306,4,Yes,3.8,-1,Miss,0.667916700011,True,False,stimulus_2IFCnew_2019_Jun_13_1251_29,stimulus_2IFCnew_2019_Jun_13_1251_30,False,2019_Jun_13_1251,2IFCnew,,,
