Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,6.6,-1,Miss,0.500390700006,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_1,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,1,0,1,0,1,-1,Hit,0.56717200001,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_2,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,2,0,2,0,1.7,-1,False Alarm,0.436262400006,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_3,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,3,0,3,0,3.3,-1,Hit,0.371161799994,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_4,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,4,0,4,0,9.6,-1,False Alarm,0.467014100053,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_5,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,5,0,5,0,8,-1,False Alarm,0.567395299964,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_6,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,6,0,6,0,1.7,-1,Correct Rejection,0.500587499992,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_7,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,7,0,7,0,11.5,-1,Correct Rejection,0.466861299996,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_8,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,8,0,8,0,1,-1,Miss,0.464955299976,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_9,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,9,0,9,0,1.7,-1,Hit,0.533409400028,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_10,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,10,0,10,0,1,-1,False Alarm,0.466946400004,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_11,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,11,0,11,0,9.6,-1,False Alarm,0.467070000013,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_12,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,12,0,12,0,11.5,-1,False Alarm,0.467188299983,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_13,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,13,0,13,0,11.5,-1,Hit,0.434054800018,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_14,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,14,0,14,0,11.5,-1,Hit,0.4009601,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_15,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,15,0,15,0,4.9,-1,Hit,0.433849000023,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_16,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,16,0,16,0,4.9,-1,Hit,0.435018000018,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_17,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,17,0,17,0,1.7,-1,Hit,0.400685500004,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_18,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,18,0,18,0,1.7,-1,Correct Rejection,0.567295299959,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_19,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,19,0,19,0,11.5,-1,Hit,0.46752450004,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_20,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,20,0,20,0,9.6,-1,False Alarm,0.366874600004,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_21,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,21,0,21,0,1.7,-1,False Alarm,0.532235099992,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_22,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,22,0,22,0,1,-1,Miss,0.668393600034,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_23,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,23,0,23,0,11.5,-1,False Alarm,0.432166499959,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_24,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,24,0,24,0,1,-1,Hit,0.467155699967,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_25,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,25,0,25,0,4.9,-1,Hit,0.400358400017,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_26,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,26,0,26,0,1.7,-1,Miss,0.433497099963,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_27,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,27,0,27,0,4.9,-1,Hit,0.367759599991,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_28,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,28,0,28,0,3.3,-1,Hit,0.433946999954,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_29,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,29,0,29,0,6.6,-1,False Alarm,0.332137899997,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_30,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,30,0,30,0,9.6,-1,False Alarm,0.333913600014,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_31,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,31,0,31,0,6.6,-1,Correct Rejection,0.400641100015,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_32,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,32,0,32,0,4.9,-1,Correct Rejection,0.400159299956,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_33,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,33,0,33,0,4.9,-1,Hit,0.435716099979,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_34,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,34,0,34,0,1,-1,False Alarm,0.432759799995,False,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_35,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
Yes-No Task,35,0,35,0,3.3,-1,Hit,0.434130500013,True,-1,stimulus_MIJA04_Yes-No Task_2019_Jun_18_1400_36,-1,True,2019_Jun_18_1400,Yes-No Task,3,MIJA04,
