Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,28,0,28,0,5.0,-1,Miss,0.431882675271,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_29,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,29,0,29,0,5.0,-1,Correct Rejection,0.569669196848,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_30,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,30,0,30,0,5.0,-1,No Answer,-1,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_31,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,31,0,31,0,5.0,-1,Correct Rejection,0.633382161148,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_32,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,32,0,32,0,5.0,-1,False Alarm,0.635122474749,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_33,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,33,0,33,0,5.0,-1,Hit,0.603144059889,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_34,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,34,0,34,0,5.0,-1,Correct Rejection,0.568093513139,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_35,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,35,0,35,0,5.0,-1,Correct Rejection,0.520631685853,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_36,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,36,0,36,0,5.0,-1,Correct Rejection,0.601172607392,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_37,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,37,0,37,0,5.0,-1,Correct Rejection,0.433202997781,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_38,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,38,0,38,0,5.0,-1,Hit,0.535889296792,True,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_39,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
Yes-No Task,39,0,39,0,5.0,-1,Correct Rejection,0.602572576609,False,-1,stimulus_RORE28_Yes-No Task_2019_Jun_11_1647_40,-1,2019_Jun_11_1647,Yes-No Task,1,RORE28,
