Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,0,0,0,0,9.7,-1,Correct Rejection,0.368010828737,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_1,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,1,0,1,0,9.7,-1,Correct Rejection,0.36965096835,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_2,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,2,0,2,0,9.7,-1,Correct Rejection,0.335556588136,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_3,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,3,0,3,0,9.7,-1,Correct Rejection,0.399398875423,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_4,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,4,0,4,0,9.7,-1,Hit,0.274681332521,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_5,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,5,0,5,0,9.7,-1,Correct Rejection,0.465981981717,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_6,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,6,0,6,0,9.7,-1,Hit,0.435503299348,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_7,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,7,0,7,0,9.7,-1,Miss,0.400578380097,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_8,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,8,0,8,0,9.7,-1,Hit,0.367298938334,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_9,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,9,0,9,0,9.7,-1,Hit,0.400363663211,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_10,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,10,0,10,0,9.7,-1,Hit,0.466245143209,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_11,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,11,0,11,0,9.7,-1,Hit,0.467380719725,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_12,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,12,0,12,0,9.7,-1,Hit,0.432954205666,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_13,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,13,0,13,0,9.7,-1,Correct Rejection,0.400474922266,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_14,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,14,0,14,0,9.7,-1,Hit,0.53452463448,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_15,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,15,0,15,0,9.7,-1,False Alarm,0.531434028409,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_16,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,16,0,16,0,9.7,-1,False Alarm,0.435035684612,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_17,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,17,0,17,0,9.7,-1,Hit,0.46649804106,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_18,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,18,0,18,0,9.7,-1,Correct Rejection,0.666687878314,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_19,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,19,0,19,0,9.7,-1,Hit,0.70229635993,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_20,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,20,0,20,0,9.7,-1,Correct Rejection,0.465228626039,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_21,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,21,0,21,0,9.7,-1,Hit,0.471223860513,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_22,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,22,0,22,0,9.7,-1,Hit,0.498288835399,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_23,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,23,0,23,0,9.7,-1,False Alarm,0.507956422865,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_24,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,24,0,24,0,9.7,-1,False Alarm,0.502501880284,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_25,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,25,0,25,0,9.7,-1,Miss,0.466977150645,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_26,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,26,0,26,0,9.7,-1,False Alarm,0.367571131326,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_27,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,27,0,27,0,9.7,-1,False Alarm,0.366001605988,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_28,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,28,0,28,0,9.7,-1,Correct Rejection,0.602467065677,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_29,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,29,0,29,0,9.7,-1,Correct Rejection,0.465220415033,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_30,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,30,0,30,0,9.7,-1,False Alarm,0.502824981697,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_31,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,31,0,31,0,9.7,-1,Correct Rejection,0.540415589698,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_32,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
Yes-No Task,32,0,32,0,9.7,-1,Hit,0.501553103328,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1418_33,-1,2019_Jun_11_1418,Yes-No Task,,RAMA04,
