Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,9,-1,Hit,0.600433399901,True,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_1,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
Yes-No Task,1,0,1,0,9,-1,Miss,0.400609400123,True,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_2,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
Yes-No Task,2,0,2,0,9,-1,Correct Rejection,0.499951800099,False,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_3,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
Yes-No Task,3,0,3,0,9,-1,Correct Rejection,0.367258199956,False,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_4,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
Yes-No Task,4,0,4,0,9,-1,Correct Rejection,0.433274600189,False,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_5,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
Yes-No Task,5,0,5,0,9,-1,Miss,0.466712800087,True,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_6,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
Yes-No Task,6,0,6,0,9,-1,Correct Rejection,0.500666100066,False,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_7,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
Yes-No Task,7,0,7,0,9,-1,Correct Rejection,0.567274699919,False,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_8,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
Yes-No Task,8,0,8,0,9,-1,Correct Rejection,0.535141400062,False,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_9,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
Yes-No Task,9,0,9,0,9,-1,Hit,0.601855699904,True,-1,stimulus_KLRU16_Yes-No Task_2019_Jun_13_1414_10,-1,False,2019_Jun_13_1414,Yes-No Task,1,KLRU16,
