Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,0.2671816,2,Yes,12.5,-1,Correct Rejection,0.534572500001,False,True,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_1,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_2,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,1,0,1,0,0.4996189,1,No,11.2,-1,Hit,0.6339907,True,False,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_3,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_4,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,2,0,2,0,0.3341426,4,Yes,5.8,-1,Miss,0.467208,True,False,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_5,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_6,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,3,0,3,0,0.4349545,1,No,8.1,-1,Hit,0.6006797,True,False,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_7,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_8,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,4,0,4,0,0.3004052,1,No,9.8,-1,Hit,0.5339002,True,False,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_9,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_10,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,5,0,5,0,0.1007826,1,No,15.3,-1,Hit,0.468435799999,True,False,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_11,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_12,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,6,0,6,0,0.333813,2,Yes,12.5,-1,Correct Rejection,0.5340339,False,True,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_13,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_14,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,7,0,7,0,0.533925799999,6,No,11.2,-1,Miss,0.5003681,True,False,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_15,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_16,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,8,0,8,0,0.4344496,3,No,11.2,-1,False Alarm,0.8014132,False,True,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_17,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_18,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,9,0,9,0,0.3333066,2,Yes,13.9,-1,Correct Rejection,0.567542100001,False,True,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_19,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_20,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,10,0,10,0,0.3990776,2,Yes,5.8,-1,Correct Rejection,0.5000997,False,True,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_21,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_22,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,11,0,11,0,0.400748900001,1,No,8.1,-1,Hit,0.834371899999,True,False,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_23,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_24,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,12,0,12,0,0.4336859,5,Yes,16.9,-1,False Alarm,0.6008386,False,True,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_25,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_26,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,13,0,13,0,0.4006261,2,Yes,9.8,-1,Correct Rejection,0.5332779,False,True,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_27,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_28,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
2IFCnew,14,0,14,0,0.4678489,2,Yes,15.3,-1,Correct Rejection,0.6348457,False,True,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_29,stimulusDIAN07_2IFCnew_2019_Jun_14_1556_30,True,2019_Jun_14_1556,2IFCnew,3,DIAN07,
