Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
2IFCnew,11,0,11,0,-1,1,null,9.7,-1,Hit,0.398922229186,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_23,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_24,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,12,0,12,0,-1,1,null,9.7,-1,Hit,0.342898010276,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_25,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_26,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,13,0,13,0,-1,1,null,9.7,-1,Hit,0.269430011511,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_27,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_28,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,14,0,14,0,-1,1,null,9.7,-1,Hit,0.367319875862,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_29,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_30,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,15,0,15,0,-1,1,null,9.7,-1,Hit,0.335942913778,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_31,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_32,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,16,0,16,0,-1,1,null,9.7,-1,Hit,0.340378475841,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_33,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_34,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,17,0,17,0,-1,1,null,9.7,-1,Hit,0.368530171923,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_35,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_36,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,18,0,18,0,-1,1,null,9.7,-1,Hit,0.402911935467,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_37,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_38,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,19,0,19,0,-1,2,null,9.7,-1,False Alarm,0.603892488871,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_39,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_40,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,20,0,20,0,-1,1,null,9.7,-1,Hit,0.434300393332,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_41,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_42,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,21,0,21,0,-1,3,null,9.7,-1,Correct Rejection,0.501829402521,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_43,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_44,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,22,0,22,0,-1,1,null,9.7,-1,Hit,0.369663695339,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_45,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_46,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,23,0,23,0,-1,1,null,9.7,-1,Hit,0.535959910601,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_47,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_48,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,24,0,24,0,-1,1,null,9.7,-1,Hit,0.500175304245,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_49,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_50,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,25,0,25,0,-1,1,null,9.7,-1,Hit,0.335549198091,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_51,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_52,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,26,0,26,0,-1,3,null,9.7,-1,Correct Rejection,0.559363617562,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_53,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_54,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,27,0,27,0,-1,1,null,9.7,-1,Hit,0.368839725386,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_55,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_56,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,28,0,28,0,-1,2,null,9.7,-1,False Alarm,0.402197171468,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_57,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_58,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,29,0,29,0,-1,3,null,9.7,-1,Correct Rejection,0.667825917713,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_59,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_60,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,30,0,30,0,-1,1,null,9.7,-1,Hit,0.533677263185,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_61,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_62,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,31,0,31,0,-1,1,null,9.7,-1,Hit,0.499995073304,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_63,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_64,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,32,0,32,0,-1,1,null,9.7,-1,Hit,0.410049315076,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_65,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_66,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,33,0,33,0,-1,1,null,9.7,-1,Hit,0.494700645097,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_67,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_68,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,34,0,34,0,-1,2,null,9.7,-1,False Alarm,0.434742142912,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_69,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_70,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,35,0,35,0,-1,3,null,9.7,-1,Correct Rejection,0.629731977824,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_71,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_72,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,36,0,36,0,-1,2,null,9.7,-1,False Alarm,0.625311606098,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_73,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_74,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,37,0,37,0,-1,3,null,9.7,-1,Correct Rejection,0.603196199052,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_75,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_76,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,38,0,38,0,0.569068975281,4,Yes,9.7,-1,Miss,0.566509618424,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_77,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_78,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,39,0,39,0,-1,3,Yes,9.7,-1,Correct Rejection,0.807608113624,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_79,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_80,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,40,0,40,0,0.632345116232,5,Yes,9.7,-1,False Alarm,0.634755034,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_81,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_82,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,41,0,41,0,-1,3,Yes,9.7,-1,Correct Rejection,0.611530326772,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_83,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_84,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,42,0,42,0,-1,3,Yes,9.7,-1,Correct Rejection,0.534773837309,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_85,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_86,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,43,0,43,0,-1,3,Yes,9.7,-1,Correct Rejection,0.535683611874,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_87,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_88,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,44,0,44,0,0.0339794266038,4,Yes,9.7,-1,Miss,0.433836473618,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_89,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_90,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,45,0,45,0,-1,0,Yes,9.7,-1,No Answer,-1,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_91,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_92,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,46,0,46,0,-1,1,Yes,9.7,-1,Hit,0.525610403158,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_93,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_94,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,47,0,47,0,-1,3,Yes,9.7,-1,Correct Rejection,0.559056527447,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_95,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_96,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,48,0,48,0,-1,0,Yes,9.7,-1,No Answer,-1,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_97,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_98,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,49,0,49,0,-1,2,Yes,9.7,-1,False Alarm,0.602419442032,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_99,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_100,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,50,0,50,0,-1,3,Yes,9.7,-1,Correct Rejection,0.69965776708,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_101,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_102,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,51,0,51,0,-1,1,Yes,9.7,-1,Hit,0.535397049505,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_103,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_104,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,52,0,52,0,-1,1,Yes,9.7,-1,Hit,0.492091611028,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_105,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_106,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,53,0,53,0,-1,1,Yes,9.7,-1,Hit,0.408786469139,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_107,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_108,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,54,0,54,0,0.46872895956,5,Yes,9.7,-1,False Alarm,0.535881085321,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_109,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_110,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,55,0,55,0,-1,3,Yes,9.7,-1,Correct Rejection,0.601578229573,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_111,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_112,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,56,0,56,0,-1,1,Yes,9.7,-1,Hit,0.600557606202,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_113,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_114,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,57,0,57,0,-1,3,Yes,9.7,-1,Correct Rejection,0.471446377225,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_115,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_116,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,58,0,58,0,-1,1,Yes,9.7,-1,Hit,0.336806296371,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_117,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_118,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,59,0,59,0,-1,1,Yes,9.7,-1,Hit,0.404875176959,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_119,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_120,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,60,0,60,0,-1,1,Yes,9.7,-1,Hit,0.500547260512,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_121,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_122,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,61,0,61,0,-1,1,Yes,9.7,-1,Hit,0.412193608005,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_123,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_124,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,62,0,62,0,-1,1,Yes,9.7,-1,Hit,0.471411891747,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_125,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_126,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,63,0,63,0,-1,3,Yes,9.7,-1,Correct Rejection,0.568095976487,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_127,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_128,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,64,0,64,0,0.332604337018,5,Yes,9.7,-1,False Alarm,0.566117133945,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_129,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_130,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,65,0,65,0,-1,3,Yes,9.7,-1,Correct Rejection,0.791827875189,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_131,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_132,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,66,0,66,0,0.502056024969,5,Yes,9.7,-1,False Alarm,0.636930528563,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_133,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_134,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,67,0,67,0,-1,3,Yes,9.7,-1,Correct Rejection,0.56992907403,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_135,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_136,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,68,0,68,0,-1,4,Yes,9.7,-1,Miss,0.668346903287,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_137,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_138,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,69,0,69,0,0.366779184435,4,Yes,9.7,-1,Miss,0.603927385528,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_139,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_140,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,70,0,70,0,-1,3,Yes,9.7,-1,Correct Rejection,0.600626167841,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_141,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_142,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,71,0,71,0,-1,3,Yes,9.7,-1,Correct Rejection,0.503104154486,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_143,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_144,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,72,0,72,0,-1,3,Yes,9.7,-1,Correct Rejection,0.490777857136,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_145,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_146,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,73,0,73,0,-1,1,Yes,9.7,-1,Hit,0.506563843228,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_147,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_148,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,74,0,74,0,-1,3,Yes,9.7,-1,Correct Rejection,0.599866653793,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_149,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_150,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,0,0,0,0,-1,1,Yes,8.2,-1,Hit,0.565342019312,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_151,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_152,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,1,0,1,0,-1,4,Yes,8.2,-1,Miss,0.499366113916,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_153,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_154,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,2,0,2,0,-1,3,Yes,8.2,-1,Correct Rejection,0.536769511644,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_155,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_156,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,3,0,3,0,-1,3,Yes,8.2,-1,Correct Rejection,0.667800874449,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_157,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_158,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,4,0,4,0,-1,3,Yes,8.2,-1,Correct Rejection,0.692873870023,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_159,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_160,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,5,0,5,0,-1,1,Yes,8.2,-1,Hit,0.367062462494,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_161,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_162,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,6,0,6,0,-1,1,Yes,8.2,-1,Hit,0.541736733634,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_163,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_164,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,7,0,7,0,-1,1,Yes,8.2,-1,Hit,0.533237976488,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_165,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_166,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,8,0,8,0,-1,3,Yes,8.2,-1,Correct Rejection,0.701362362597,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_167,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_168,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,9,0,9,0,0.466356401797,5,Yes,8.2,-1,False Alarm,0.394078582525,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_169,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_170,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,10,0,10,0,-1,3,Yes,8.2,-1,Correct Rejection,0.726035894826,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_171,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_172,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,11,0,11,0,-1,3,Yes,8.2,-1,Correct Rejection,0.634043143597,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_173,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_174,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,12,0,12,0,-1,1,Yes,8.2,-1,Hit,0.702959395014,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_175,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_176,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,13,0,13,0,-1,1,Yes,8.2,-1,Hit,0.536048178561,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_177,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_178,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,14,0,14,0,-1,1,Yes,8.2,-1,Hit,0.53594348859,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_179,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_180,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,15,0,15,0,-1,3,Yes,8.2,-1,Correct Rejection,0.465745506343,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_181,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_182,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,16,0,16,0,-1,3,Yes,8.2,-1,Correct Rejection,0.735962127801,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_183,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_184,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,17,0,17,0,0.163450706284,3,No,8.2,-1,False Alarm,0.43310282426,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_185,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_186,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,18,0,18,0,-1,0,No,8.2,-1,No Answer,-1,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_187,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_188,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,19,0,19,0,-1,1,No,8.2,-1,Hit,0.392970513087,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_189,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_190,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,20,0,20,0,-1,1,No,8.2,-1,Hit,0.500726259779,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_191,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_192,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,21,0,21,0,-1,3,No,8.2,-1,Correct Rejection,0.73554747412,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_193,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_194,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,22,0,22,0,-1,3,No,8.2,-1,Correct Rejection,0.767009009141,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_195,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_196,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,23,0,23,0,-1,3,No,8.2,-1,Correct Rejection,0.53689062316,False,True,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_197,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_198,2019_Jun_11_1541,2IFCnew,,RAMA04,
2IFCnew,24,0,24,0,-1,1,No,8.2,-1,Hit,0.558129509445,True,False,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_199,stimulusRAMA04_2IFCnew_2019_Jun_11_1541_200,2019_Jun_11_1541,2IFCnew,,RAMA04,
