Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,20,0,20,0,16.0,-1,Correct Rejection,0.401112914085,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_21,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,21,0,21,0,16.0,-1,Correct Rejection,0.400418266188,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_22,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,22,0,22,0,16.0,-1,Correct Rejection,0.334216148593,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_23,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,23,0,23,0,16.0,-1,Miss,0.398023949936,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_24,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,24,0,24,0,16.0,-1,Hit,0.4011244094,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_25,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,25,0,25,0,16.0,-1,Correct Rejection,0.470432323404,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_26,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,26,0,26,0,16.0,-1,Correct Rejection,0.391928541474,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_27,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,27,0,27,0,16.0,-1,Correct Rejection,0.45950599527,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_28,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,28,0,28,0,16.0,-1,Hit,0.467999826185,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_29,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,29,0,29,0,16.0,-1,Hit,0.434782376979,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_30,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,30,0,30,0,16.0,-1,Hit,0.39911108138,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_31,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,31,0,31,0,16.0,-1,Correct Rejection,0.371709457133,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_32,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,32,0,32,0,16.0,-1,Hit,0.466420036741,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_33,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,33,0,33,0,16.0,-1,Correct Rejection,0.501273931004,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_34,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,34,0,34,0,16.0,-1,Correct Rejection,0.438763051294,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_35,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,35,0,35,0,16.0,-1,Hit,0.431263979059,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_36,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,36,0,36,0,16.0,-1,Hit,0.509400320239,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_37,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,37,0,37,0,16.0,-1,Hit,0.434710530564,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_38,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,38,0,38,0,16.0,-1,Hit,0.43758765189,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_39,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,39,0,39,0,16.0,-1,Hit,0.434152596164,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_40,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
Yes-No Task,0,0,0,0,16.0,-1,No Answer,-1,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1410_41,-1,2019_Jun_11_1410,Yes-No Task,,RAMA04,
