Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFCnew,0,0,0,0,-1,1,null,4.4,-1,Hit,0.567442700034,True,False,stimulusRORE28_2IFCnew_2019_Jun_12_1714_1,stimulusRORE28_2IFCnew_2019_Jun_12_1714_2,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
2IFCnew,1,0,1,0,-1,1,null,6.6,-1,Hit,0.533952899976,True,False,stimulusRORE28_2IFCnew_2019_Jun_12_1714_3,stimulusRORE28_2IFCnew_2019_Jun_12_1714_4,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
2IFCnew,2,0,2,0,-1,3,null,1.4,-1,Correct Rejection,0.535502600018,False,True,stimulusRORE28_2IFCnew_2019_Jun_12_1714_5,stimulusRORE28_2IFCnew_2019_Jun_12_1714_6,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
2IFCnew,3,0,3,0,0.467620099895,5,Yes,4.4,-1,False Alarm,0.601972300094,False,True,stimulusRORE28_2IFCnew_2019_Jun_12_1714_7,stimulusRORE28_2IFCnew_2019_Jun_12_1714_8,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
2IFCnew,4,0,4,0,-1,2,Yes,5,-1,False Alarm,0.500835699961,False,True,stimulusRORE28_2IFCnew_2019_Jun_12_1714_9,stimulusRORE28_2IFCnew_2019_Jun_12_1714_10,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
2IFCnew,5,0,5,0,-1,1,Yes,4.4,-1,Hit,0.46770170005,True,False,stimulusRORE28_2IFCnew_2019_Jun_12_1714_11,stimulusRORE28_2IFCnew_2019_Jun_12_1714_12,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
2IFCnew,6,0,6,0,-1,1,Yes,3.7,-1,Hit,0.567124299938,True,False,stimulusRORE28_2IFCnew_2019_Jun_12_1714_13,stimulusRORE28_2IFCnew_2019_Jun_12_1714_14,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
2IFCnew,7,0,7,0,0.630747799994,5,Yes,6.6,-1,False Alarm,0.803171700099,False,True,stimulusRORE28_2IFCnew_2019_Jun_12_1714_15,stimulusRORE28_2IFCnew_2019_Jun_12_1714_16,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
2IFCnew,8,0,8,0,-1,3,Yes,1.4,-1,Correct Rejection,0.597559700022,False,True,stimulusRORE28_2IFCnew_2019_Jun_12_1714_17,stimulusRORE28_2IFCnew_2019_Jun_12_1714_18,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
2IFCnew,9,0,9,0,0.43394519994,5,Yes,3.7,-1,False Alarm,0.536272899946,False,True,stimulusRORE28_2IFCnew_2019_Jun_12_1714_19,stimulusRORE28_2IFCnew_2019_Jun_12_1714_20,True,2019_Jun_12_1714,2IFCnew,3,RORE28,
