Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,21,0,21,0,10.0,-1,Hit,0.333407368977,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_22,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,22,0,22,0,10.0,-1,Hit,0.400468763895,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_23,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,23,0,23,0,10.0,-1,False Alarm,0.468043344095,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_24,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,24,0,24,0,10.0,-1,Hit,0.434045032598,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_25,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,25,0,25,0,10.0,-1,Correct Rejection,0.659844451584,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_26,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,26,0,26,0,10.0,-1,False Alarm,0.434348837938,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_27,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,27,0,27,0,10.0,-1,Correct Rejection,0.62382993754,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_28,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,28,0,28,0,10.0,-1,Hit,0.526863396168,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_29,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,29,0,29,0,10.0,-1,Hit,0.640445641708,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_30,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,30,0,30,0,10.0,-1,Correct Rejection,0.599709413946,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_31,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,31,0,31,0,10.0,-1,Correct Rejection,0.563515080605,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_32,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,32,0,32,0,10.0,-1,Hit,0.559623904992,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_33,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,33,0,33,0,10.0,-1,Correct Rejection,0.499505289365,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_34,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,34,0,34,0,10.0,-1,Correct Rejection,0.759727938101,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_35,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,35,0,35,0,10.0,-1,Hit,0.434186260682,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_36,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,36,0,36,0,10.0,-1,Hit,0.600131046958,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_37,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,37,0,37,0,10.0,-1,Correct Rejection,0.501952156425,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_38,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,38,0,38,0,10.0,-1,Correct Rejection,0.638507854659,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_39,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
Yes-No Task,39,0,39,0,10.0,-1,Correct Rejection,0.634892157279,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1353_40,-1,2019_Jun_11_1353,Yes-No Task,,RAMA04,
