Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
Yes-No Task,0,0,0,0,9,-1,Correct Rejection,0.499765987508,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_1,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,1,0,1,0,9,-1,Correct Rejection,0.399451015051,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_2,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,2,0,2,0,9,-1,Hit,0.399195243604,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_3,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,3,0,3,0,9,-1,Hit,0.434381681494,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_4,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,4,0,4,0,9,-1,Hit,0.401172033045,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_5,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,5,0,5,0,9,-1,Hit,0.525574274827,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_6,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,6,0,6,0,9,-1,Hit,0.434546722099,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_7,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,7,0,7,0,9,-1,Hit,0.46813366469,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_8,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,8,0,8,0,9,-1,False Alarm,0.501396274194,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_9,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,9,0,9,0,9,-1,Correct Rejection,0.501477973536,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_10,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,10,0,10,0,9,-1,Correct Rejection,0.369678885676,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_11,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,11,0,11,0,9,-1,Correct Rejection,0.37336437637,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_12,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,12,0,12,0,9,-1,Correct Rejection,0.362998036202,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_13,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,13,0,13,0,9,-1,Miss,0.434417809825,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_14,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,14,0,14,0,9,-1,Correct Rejection,0.500881036278,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_15,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,15,0,15,0,9,-1,Hit,0.499947860371,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_16,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,16,0,16,0,9,-1,Hit,0.433597124182,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_17,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,17,0,17,0,9,-1,Hit,0.434503203724,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_18,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,18,0,18,0,9,-1,Hit,0.467611447442,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_19,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,19,0,19,0,9,-1,Correct Rejection,0.565917608328,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_20,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,20,0,20,0,9,-1,Correct Rejection,0.499614906032,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_21,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,21,0,21,0,9,-1,Correct Rejection,0.367192605976,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_22,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,22,0,22,0,9,-1,Hit,0.434857506771,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_23,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,23,0,23,0,9,-1,Hit,0.434937153477,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_24,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,24,0,24,0,9,-1,Hit,0.367076010443,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_25,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,25,0,25,0,9,-1,Correct Rejection,0.434921962675,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_26,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,26,0,26,0,9,-1,Correct Rejection,0.498994156718,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_27,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,27,0,27,0,9,-1,Hit,0.432923414744,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_28,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,28,0,28,0,9,-1,Correct Rejection,0.633087387774,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_29,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,29,0,29,0,9,-1,Miss,0.401590381283,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_30,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,0,0,0,0,6,-1,No Answer,-1,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_31,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,1,0,1,0,6,-1,Miss,0.470439713448,True,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_32,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,2,0,2,0,6,-1,Correct Rejection,0.399137356319,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_33,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,3,0,3,0,6,-1,Correct Rejection,0.49703255808,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_34,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
Yes-No Task,4,0,4,0,6,-1,False Alarm,0.43501844164,False,-1,stimulus_JÖSU26_Yes-No Task_2019_Jun_12_0811_35,-1,False,2019_Jun_12_0811,Yes-No Task,1,JÖSU26,
