Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,10,0,10,0,1.0,-1,Miss,0.337033329532,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_11,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,11,0,11,0,1.0,-1,False Alarm,0.435609630775,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_12,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,12,0,12,0,1.0,-1,Hit,0.363163076341,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_13,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,13,0,13,0,1.0,-1,Miss,0.466965244617,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_14,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,14,0,14,0,1.0,-1,False Alarm,0.199891368859,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_15,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,15,0,15,0,1.0,-1,Miss,0.132863228675,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_16,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,16,0,16,0,1.0,-1,False Alarm,0.233808392193,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_17,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,17,0,17,0,1.0,-1,Hit,0.200404143427,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_18,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,18,0,18,0,1.0,-1,False Alarm,0.300268333871,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_19,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,19,0,19,0,1.0,-1,Hit,0.300569266081,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_20,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,20,0,20,0,1.0,-1,Correct Rejection,0.668635929003,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_21,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,21,0,21,0,1.0,-1,Hit,0.567095059901,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_22,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,22,0,22,0,1.0,-1,Miss,0.665650833864,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_23,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,23,0,23,0,1.0,-1,False Alarm,0.534045114182,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_24,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,24,0,24,0,1.0,-1,Correct Rejection,0.368135224562,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_25,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,25,0,25,0,1.0,-1,Miss,0.604542386718,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_26,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,26,0,26,0,1.0,-1,Miss,0.434598451015,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_27,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,27,0,27,0,1.0,-1,Correct Rejection,0.829753490165,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_28,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,28,0,28,0,1.0,-1,Miss,0.667447802611,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_29,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,29,0,29,0,1.0,-1,False Alarm,0.467950149439,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_30,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,30,0,30,0,1.0,-1,Correct Rejection,0.270943291951,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_31,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,31,0,31,0,1.0,-1,Correct Rejection,0.398340482265,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_32,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,32,0,32,0,1.0,-1,Correct Rejection,0.368154520635,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_33,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,33,0,33,0,1.0,-1,Correct Rejection,0.432300202549,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_34,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,34,0,34,0,1.0,-1,Miss,0.632551211864,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_35,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,35,0,35,0,1.0,-1,Hit,0.415264507756,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_36,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,36,0,36,0,1.0,-1,Miss,0.699617122766,True,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_37,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,37,0,37,0,1.0,-1,Correct Rejection,0.634421258699,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_38,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,38,0,38,0,1.0,-1,Correct Rejection,0.633122283965,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_39,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
Yes-No Task,39,0,39,0,1.0,-1,Correct Rejection,0.500860098284,False,-1,stimulus_RAMA04_Yes-No Task_2019_Jun_11_1408_40,-1,2019_Jun_11_1408,Yes-No Task,,RAMA04,
