Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
Yes-No Task,88,0,88,0,5.3,-1,Hit,0.467541699996,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_94,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,89,0,89,0,5.3,-1,Correct Rejection,0.298733500007,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_95,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,90,0,90,0,5.3,-1,Hit,0.401746799995,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_96,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,91,0,91,0,5.3,-1,Miss,0.284463499964,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_97,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,92,0,92,0,5.3,-1,Correct Rejection,0.468199800001,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_98,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,93,0,93,0,5.3,-1,Miss,0.451814899978,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_99,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,94,0,94,0,5.3,-1,Correct Rejection,0.485077299993,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_100,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,95,0,95,0,5.3,-1,Correct Rejection,0.317514399998,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_101,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,96,0,96,0,5.3,-1,Miss,0.548844000034,True,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_102,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
Yes-No Task,97,0,97,0,5.3,-1,Correct Rejection,0.351294599997,False,-1,stimulus_HE28GE_Yes-No Task_2019_Mar_25_1847_103,-1,2019_Mar_25_1847,Yes-No Task,2,HE28GE,
